name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
toxicology_test_code,STRING,"Realização de exame toxicológico, no registro anterior a 1991","Whether a toxicology test was performed, in the pre-1991 record","Realización de examen toxicológico, en el registro anterior a 1991",1987(1)1990,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",TOXCLGY
person_related_factor_1_code,STRING,Primeiro fator relacionado à pessoa registrado no laudo,First person-level related factor recorded in the case material,Primer factor relacionado con la persona registrado en el informe,1975(1)2019,yes,,,no,Publicada como P_CF1 até 2009 e como P_SF1 de 2010 a 2019,Published as P_CF1 through 2009 and as P_SF1 from 2010 to 2019,Publicada como P_CF1 hasta 2009 y como P_SF1 de 2010 a 2019,P_SF1|P_CF1
person_related_factor_2_code,STRING,Segundo fator relacionado à pessoa registrado no laudo,Second person-level related factor recorded in the case material,Segundo factor relacionado con la persona registrado en el informe,1975(1)2019,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",P_SF2|P_CF2
person_related_factor_3_code,STRING,Terceiro fator relacionado à pessoa registrado no laudo,Third person-level related factor recorded in the case material,Tercer factor relacionado con la persona registrado en el informe,1975(1)2019,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",P_SF3|P_CF3
helmet_misuse_code,STRING,Indicação de uso incorreto do capacete,Indication that the helmet was misused,Indicación de uso incorrecto del casco,2019(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",HELM_MIS
non_motorist_device_type_code,STRING,Tipo de dispositivo usado pelo não ocupante,Type of device used by the non-motorist,Tipo de dispositivo usado por el no ocupante,2022(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",DEVTYPE
non_motorist_device_motorization_code,STRING,Indica se o dispositivo do não ocupante era motorizado,Whether the non-motorist's device was motorised,Indica si el dispositivo del no ocupante era motorizado,2022(1)2024,yes,,,no,"Coluna codificada; o conjunto de códigos mudou ao longo do tempo, portanto consulte a tabela dicionario pelo par (código, cobertura_temporal)","Coded column; the code set changed over time, so read it against the dicionario table on the (code, temporal coverage) pair","Columna codificada; el conjunto de códigos cambió con el tiempo, por lo que debe leerse en la tabla dicionario por el par (código, cobertura temporal)",DEVMOTOR
striking_vehicle_number_legacy_code,STRING,"Número do veículo que atingiu o não ocupante, na numeração anterior a 2011","Number of the vehicle that struck the non-motorist, in the pre-2011 numbering","Número del vehículo que impactó al no ocupante, en la numeración anterior a 2011",1982(1)2010,yes,,,no,Antecessora de striking_vehicle_number; mantida em coluna própria porque as duas convivem em 2011,Predecessor of striking_vehicle_number; kept as its own column because the two coexist in 2011,Antecesora de striking_vehicle_number; mantenida en columna propia porque ambas coexisten en 2011,N_MOT_NO
death_certificate_number,STRING,Número do atestado de óbito atribuído pelo estado,Death certificate number assigned by the state,Número del certificado de defunción asignado por el estado,1991(1)2014,no,,,no,Identificador de texto livre; não é coluna categórica e portanto não é coberta pelo dicionário,Free-text identifier; not a categorical column and so not covered by the dictionary,Identificador de texto libre; no es una columna categórica y por lo tanto no está cubierta por el diccionario,CERT_NO
roadway_function_class_person_code,STRING,"Classe funcional da via, repetida no arquivo de pessoas","Functional class of the roadway, repeated on the person file","Clase funcional de la vía, repetida en el archivo de personas",1975(1)2014,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,ROAD_FNC
rural_urban_person_code,STRING,"Classificação rural ou urbana, repetida no arquivo de pessoas","Rural or urban classification, repeated on the person file","Clasificación rural o urbana, repetida en el archivo de personas",2015(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,RUR_URB
functional_system_person_code,STRING,"Sistema funcional da via, repetido no arquivo de pessoas","Functional system of the roadway, repeated on the person file","Sistema funcional de la vía, repetido en el archivo de personas",2015(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,FUNC_SYS
initial_impact_point_code,STRING,Ponto de impacto inicial no veículo em que a pessoa estava,Initial point of impact on the vehicle the person was in,Punto de impacto inicial en el vehículo en que estaba la persona,1975(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,IMPACT1
most_damaged_area_code,STRING,Área mais danificada do veículo em que a pessoa estava,Most damaged area of the vehicle the person was in,Área más dañada del vehículo en que estaba la persona,1975(1)2011,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,IMPACT2
vehicle_role_code,STRING,Papel do veículo na colisão,Role of the vehicle in the collision,Papel del vehículo en la colisión,1975(1)2009,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,IMPACTS
fire_occurrence_code,STRING,Ocorrência de incêndio no veículo em que a pessoa estava,Whether fire occurred in the vehicle the person was in,Ocurrencia de incendio en el vehículo en que estaba la persona,1975(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,FIRE_EXP
emergency_use_code,STRING,Indica se o veículo estava em atendimento de emergência,Whether the vehicle was responding to an emergency,Indica si el vehículo estaba en atención de emergencia,1975(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,EMER_USE
special_use_code,STRING,Uso especial do veículo em que a pessoa estava,Special use of the vehicle the person was in,Uso especial del vehículo en que estaba la persona,1975(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,SPEC_USE
tow_vehicle_code,STRING,Indica se o veículo rebocava reboque ou semirreboque,Whether the vehicle was pulling a trailer or semitrailer,Indica si el vehículo remolcaba un remolque o semirremolque,1975(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,TOW_VEH
make_model_code,STRING,Combinação codificada de marca e modelo do veículo,Coded combination of the vehicle's make and model,Combinación codificada de marca y modelo del vehículo,1975(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,MAK_MOD
gross_vehicle_weight_rating_from_code,STRING,Limite inferior da faixa de peso bruto total do veículo,Lower bound of the vehicle's gross vehicle weight rating band,Límite inferior de la banda de peso bruto total del vehículo,2020(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,GVWR_FROM
gross_vehicle_weight_rating_to_code,STRING,Limite superior da faixa de peso bruto total do veículo,Upper bound of the vehicle's gross vehicle weight rating band,Límite superior de la banda de peso bruto total del vehículo,2020(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,GVWR_TO
final_stage_body_class_code,STRING,Classe de carroceria do estágio final de fabricação,Body class of the final stage of manufacture,Clase de carrocería de la etapa final de fabricación,2020(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,ICFINALBODY
vpic_make_code,STRING,Marca do veículo segundo a decodificação vPIC da NHTSA,Make of the vehicle under NHTSA's vPIC decoding,Marca del vehículo según la decodificación vPIC de la NHTSA,2020(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,VPICMAKE
vpic_model_code,STRING,Modelo do veículo segundo a decodificação vPIC da NHTSA,Model of the vehicle under NHTSA's vPIC decoding,Modelo del vehículo según la decodificación vPIC de la NHTSA,2020(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,VPICMODEL
vpic_body_class_code,STRING,Classe de carroceria segundo a decodificação vPIC da NHTSA,Body class under NHTSA's vPIC decoding,Clase de carrocería según la decodificación vPIC de la NHTSA,2020(1)2024,yes,,,no,Atributo do acidente ou do veículo repetido no arquivo de pessoas pela fonte,Crash- or vehicle-level attribute repeated on the person file by the source,Atributo del accidente o del vehículo repetido en el archivo de personas por la fuente,VPICBODYCLASS
vin_make,STRING,Marca decodificada do VIN,Make decoded from the VIN,Marca decodificada del VIN,2010(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VINMAKE
vin_model,STRING,Modelo decodificado do VIN,Model decoded from the VIN,Modelo decodificado del VIN,1975(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VINA_MOD
vin_body_type,STRING,Tipo de carroceria decodificado do VIN,Body type decoded from the VIN,Tipo de carrocería decodificado del VIN,1982(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VIN_BT
vin_vehicle_type,STRING,Tipo de veículo decodificado do VIN,Vehicle type decoded from the VIN,Tipo de vehículo decodificado del VIN,2010(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VINTYPE
vin_model_year_code,STRING,"Ano-modelo do VIN, no código de posição 10 usado pela fonte","Model year from the VIN, in the position-10 code the source publishes","Año-modelo del VIN, en el código de posición 10 que publica la fuente",2010(1)2012,yes,,,no,"Mantida como código: a fonte publica o caractere de posição 10 do VIN, não um ano de quatro dígitos, e lê-lo como número produziria anos entre 0 e 99","Kept as a code: the source publishes VIN position 10 rather than a four-digit year, and reading it as a number would produce years between 0 and 99","Mantenida como código: la fuente publica el carácter de posición 10 del VIN, no un año de cuatro dígitos, y leerlo como número produciría años entre 0 y 99",VINMODYR
vin_length,INT64,Número de caracteres do VIN publicado,Number of characters in the published VIN,Número de caracteres del VIN publicado,2010(1)2012,no,,character,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VIN_LNGT
vin_curb_weight,INT64,"Peso em ordem de marcha decodificado do VIN, em libras","Curb weight decoded from the VIN, in pounds","Peso en orden de marcha decodificado del VIN, en libras",1975(1)2012,no,,pound,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VIN_WGT
wheelbase_short,INT64,"Menor entre-eixos decodificado do VIN, em polegadas","Shortest wheelbase decoded from the VIN, in inches","Distancia entre ejes más corta decodificada del VIN, en pulgadas",1975(1)2012,no,,inch,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,WHLBS_SH
wheelbase_long,INT64,"Maior entre-eixos decodificado do VIN, em polegadas","Longest wheelbase decoded from the VIN, in inches","Distancia entre ejes más larga decodificada del VIN, en pulgadas",1975(1)2012,no,,inch,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,WHLBS_LG
motorcycle_engine_displacement,INT64,"Cilindrada do motor da motocicleta, em centímetros cúbicos","Engine displacement of the motorcycle, in cubic centimetres","Cilindrada del motor de la motocicleta, en centímetros cúbicos",1975(1)2012,no,,militre,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,MCYCL_DS
motorcycle_engine_cycles_code,STRING,Número de tempos do motor da motocicleta,Number of engine cycles of the motorcycle,Número de tiempos del motor de la motocicleta,2011(1)2012,yes,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,MCYCL_CY
motorcycle_dry_weight,INT64,"Peso a seco da motocicleta, em libras","Dry weight of the motorcycle, in pounds","Peso en seco de la motocicleta, en libras",2011(1)2012,no,,pound,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,MCYCL_WT
engine_displacement_cubic_inch,INT64,"Cilindrada do motor, em polegadas cúbicas","Engine displacement, in cubic inches","Cilindrada del motor, en pulgadas cúbicas",2011(1)2012,no,,inch3,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,DISPLACE
truck_shipping_weight,INT64,"Peso de embarque do caminhão, em libras","Shipping weight of the truck, in pounds","Peso de embarque del camión, en libras",2011(1)2012,no,,pound,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,TRK_WT
truck_shipping_weight_variance_code,STRING,Faixa de variação do peso de embarque do caminhão,Variance band of the truck's shipping weight,Banda de variación del peso de embarque del camión,2011(1)2012,yes,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,TRKWTVAR
truck_weight_rating_code,STRING,Classe de peso do caminhão decodificada do VIN,Truck weight rating decoded from the VIN,Clase de peso del camión decodificada del VIN,1975(1)2012,yes,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,WGTCD_TR
truck_series,STRING,Série do caminhão decodificada do VIN,Truck series decoded from the VIN,Serie del camión decodificada del VIN,1975(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,SER_TR
wheels_and_drive_wheels_code,STRING,"Número de rodas e de rodas motrizes, em código combinado","Number of wheels and drive wheels, as a combined code","Número de ruedas y de ruedas motrices, en código combinado",2011(1)2012,yes,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,WHLDRWHL
carburetion,STRING,Sistema de alimentação de combustível decodificado do VIN,Fuel delivery system decoded from the VIN,Sistema de alimentación de combustible decodificado del VIN,2011(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,CARBUR
cylinders,STRING,Número de cilindros do motor decodificado do VIN,Number of engine cylinders decoded from the VIN,Número de cilindros del motor decodificado del VIN,2011(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,CYLINDER
fuel_code,STRING,Tipo de combustível decodificado do VIN,Fuel type decoded from the VIN,Tipo de combustible decodificado del VIN,2010(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,FUELCODE
original_tire_size,STRING,Medida original dos pneus decodificada do VIN,Original tire size decoded from the VIN,Medida original de los neumáticos decodificada del VIN,2011(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,TIRE_SZE
truck_ton_rating,STRING,"Capacidade nominal do caminhão em toneladas, decodificada do VIN","Nominal tonnage rating of the truck, decoded from the VIN","Capacidad nominal del camión en toneladas, decodificada del VIN",2011(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,TON_RAT
truck_vin_restraint_type,STRING,Tipo de retenção do caminhão decodificado do VIN,Truck restraint type decoded from the VIN,Tipo de retención del camión decodificado del VIN,2011(1)2012,no,,,no,Campo derivado da decodificação do VIN pela NHTSA; descontinuado após 2012,Field derived from NHTSA's decoding of the VIN; discontinued after 2012,Campo derivado de la decodificación del VIN por la NHTSA; descontinuado después de 2012,VIN_REST
