name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF0390c,STRING,1952-1968 menção 4: aspecto positivo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0390c,1952-1968 mention 4: like about Republican party,1952-1968 mención 4: aspecto positivo sobre el Partido Republicano
VCF0390d,STRING,1952-1968 menção 4: aspecto positivo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0390d,1952-1968 mention 4: like about Republican party collapsed,1952-1968 mención 4: aspecto positivo sobre el Partido Republicano agrupado
VCF0391a,STRING,1972-2004 menção 5: aspecto positivo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0391a,1972-2004 mention 5: like about Republican party,1972-2004 mención 5: aspecto positivo sobre el Partido Republicano
VCF0391b,STRING,1972-2004 menção 5: aspecto positivo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0391b,1972-2004 mention 5: like about Republican party collapsed,1972-2004 mención 5: aspecto positivo sobre el Partido Republicano agrupado
VCF0391c,STRING,1952-1968 menção 5: aspecto positivo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0391c,1952-1968 mention 5: like about Republican party,1952-1968 mención 5: aspecto positivo sobre el Partido Republicano
VCF0391d,STRING,1952-1968 menção 5: aspecto positivo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0391d,1952-1968 mention 5: like about Republican party collapsed,1952-1968 mención 5: aspecto positivo sobre el Partido Republicano agrupado
VCF0392,STRING,Cita algum aspecto negativo sobre o Partido Republicano,,yes,,,no,,VCF0392,Dislikes anything about Republican party,Cita algún aspecto negativo sobre el Partido Republicano
VCF0393a,STRING,1972-2004 menção 1: aspecto negativo sobre o Partido Republicano,,yes,,,no,,VCF0393a,1972-2004 mention 1: dislike about Republican party,1972-2004 mención 1: aspecto negativo sobre el Partido Republicano
VCF0393b,STRING,1972-2004 menção 1: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0393b,1972-2004 mention 1: dislike about Republican party collapsed,1972-2004 mención 1: aspecto negativo sobre el Partido Republicano agrupado
VCF0393c,STRING,1952-1968 menção 1: aspecto negativo sobre o Partido Republicano,,yes,,,no,,VCF0393c,1952-1968 mention 1: dislike about Republican party,1952-1968 mención 1: aspecto negativo sobre el Partido Republicano
VCF0393d,STRING,1952-1968 menção 1: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0393d,1952-1968 mention 1: dislike about Republican party collapsed,1952-1968 mención 1: aspecto negativo sobre el Partido Republicano agrupado
VCF0394a,STRING,1972-2004 menção 2: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0394a,1972-2004 mention 2: dislike about Republican party,1972-2004 mención 2: aspecto negativo sobre el Partido Republicano
VCF0394b,STRING,1972-2004 menção 2: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0394b,1972-2004 mention 2: dislike about Republican party collapsed,1972-2004 mención 2: aspecto negativo sobre el Partido Republicano agrupado
VCF0394c,STRING,1952-1968 menção 2: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0394c,1952-1968 mention 2: dislike about Republican party,1952-1968 mención 2: aspecto negativo sobre el Partido Republicano
VCF0394d,STRING,1952-1968 menção 2: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0394d,1952-1968 mention 2: dislike about Republican party collapsed,1952-1968 mención 2: aspecto negativo sobre el Partido Republicano agrupado
VCF0395a,STRING,1972-2004 menção 3: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0395a,1972-2004 mention 3: dislike about Republican party,1972-2004 mención 3: aspecto negativo sobre el Partido Republicano
VCF0395b,STRING,1972-2004 menção 3: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0395b,1972-2004 mention 3: dislike about Republican party collapsed,1972-2004 mención 3: aspecto negativo sobre el Partido Republicano agrupado
VCF0395c,STRING,1952-1968 menção 3: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0395c,1952-1968 mention 3: dislike about Republican party,1952-1968 mención 3: aspecto negativo sobre el Partido Republicano
VCF0395d,STRING,1952-1968 menção 3: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0395d,1952-1968 mention 3: dislike about Republican party collapsed,1952-1968 mención 3: aspecto negativo sobre el Partido Republicano agrupado
VCF0396a,STRING,1972-2004 menção 4: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0396a,1972-2004 mention 4: dislike about Republican party,1972-2004 mención 4: aspecto negativo sobre el Partido Republicano
VCF0396b,STRING,1972-2004 menção 4: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0396b,1972-2004 mention 4: dislike about Republican party collapsed,1972-2004 mención 4: aspecto negativo sobre el Partido Republicano agrupado
VCF0396c,STRING,1952-1968 menção 4: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0396c,1952-1968 mention 4: dislike about Republican party,1952-1968 mención 4: aspecto negativo sobre el Partido Republicano
VCF0396d,STRING,1952-1968 menção 4: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0396d,1952-1968 mention 4: dislike about Republican party collapsed,1952-1968 mención 4: aspecto negativo sobre el Partido Republicano agrupado
VCF0397a,STRING,1972-2004 menção 5: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0397a,1972-2004 mention 5: dislike about Republican party,1972-2004 mención 5: aspecto negativo sobre el Partido Republicano
VCF0397b,STRING,1972-2004 menção 5: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0397b,1972-2004 mention 5: dislike about Republican party collapsed,1972-2004 mención 5: aspecto negativo sobre el Partido Republicano agrupado
VCF0397c,STRING,1952-1968 menção 5: aspecto negativo sobre o Partido Republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0397c,1952-1968 mention 5: dislike about Republican party,1952-1968 mención 5: aspecto negativo sobre el Partido Republicano
VCF0397d,STRING,1952-1968 menção 5: aspecto negativo sobre o Partido Republicano agrupado,,yes,,,no,,VCF0397d,1952-1968 mention 5: dislike about Republican party collapsed,1952-1968 mención 5: aspecto negativo sobre el Partido Republicano agrupado
VCF0401,STRING,Candidato presidencial democrata: aspectos positivos do entrevistado - número de menções,,yes,,,no,,VCF0401,Democratic presidential cand: respondent likes - number of mentions,Candidato presidencial demócrata: aspectos positivos del entrevistado - número de menciones
VCF0402,STRING,Candidato presidencial democrata: aspectos negativos do entrevistado - número de menções,,yes,,,no,,VCF0402,Democratic presidential cand: respondent dislikes - number of mentions,Candidato presidencial demócrata: aspectos negativos del entrevistado - número de menciones
VCF0403,STRING,Candidato presidencial democrata: afeto (likes- dislikes),,yes,,,no,,VCF0403,Democratic presidential cand: affect (likes- dislikes),Candidato presidencial demócrata: afecto (likes- dislikes)
VCF0404,STRING,Candidato presidencial democrata: saliência (likes- dislikes),,yes,,,no,,VCF0404,Democratic presidential cand: salience (likes- dislikes),Candidato presidencial demócrata: saliencia (likes- dislikes)
VCF0405,STRING,Candidato presidencial republicano: aspectos positivos do entrevistado - número de menções,,yes,,,no,,VCF0405,Republican presidential cand: respondent likes - number of mentions,Candidato presidencial republicano: aspectos positivos del entrevistado - número de menciones
VCF0406,STRING,Candidato presidencial republicano: aspectos negativos do entrevistado - número de menções,,yes,,,no,,VCF0406,Republican presidential cand: respondent dislikes - number of mentions,Candidato presidencial republicano: aspectos negativos del entrevistado - número de menciones
VCF0407,STRING,Candidato presidencial republicano: afeto (likes- dislikes),,yes,,,no,,VCF0407,Republican presidential cand: affect (likes- dislikes),Candidato presidencial republicano: afecto (likes- dislikes)
VCF0408,STRING,Candidato presidencial republicano: saliência (likes- dislikes),,yes,,,no,,VCF0408,Republican presidential cand: salience (likes- dislikes),Candidato presidencial republicano: saliencia (likes- dislikes)
VCF0409,STRING,Candidatos presidenciais: afeto (likes-dislikes),,yes,,,no,,VCF0409,Presidential candidates: affect (likes-dislikes),Candidatos presidenciales: afecto (likes-dislikes)
VCF0410,STRING,Candidatos presidenciais: saliência (likes- dislikes),,yes,,,no,,VCF0410,Presidential candidates: salience (likes- dislikes),Candidatos presidenciales: saliencia (likes- dislikes)
VCF0411,STRING,Candidatos presidenciais: saliência relativa (likes-dislikes),,yes,,,no,,VCF0411,Presidential candidates: relative salience (likes-dislikes),Candidatos presidenciales: saliencia relativa (likes-dislikes)
VCF0412,INT64,Termômetro médio - candidatos presidenciais,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0412,Thermometer average - presidential candidates,Termómetro promedio - candidatos presidenciales
VCF0413,INT64,Índice de termômetro - candidatos presidenciais,,no,,degrees,no,"Missing sentinels set to NULL: 998, 999",VCF0413,Thermometer index - presidential candidates,Índice de termómetro - candidatos presidenciales
VCF0414,INT64,Termômetro médio - candidatos a vice-presidente,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0414,Thermometer average - vice-presidential candidates,Termómetro promedio - candidatos a vicepresidente
VCF0415,INT64,Índice de termômetro - candidatos a vice-presidente,,no,,degrees,no,"Missing sentinels set to NULL: 998, 999",VCF0415,Thermometer index - vice-presidential candidates,Índice de termómetro - candidatos a vicepresidente
VCF0424,INT64,Termômetro - candidato presidencial democrata,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0424,Thermometer - Democratic presidential candidate,Termómetro - candidato presidencial demócrata
VCF0425,INT64,Termômetro - candidato a vice-presidente democrata,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0425,Thermometer - Democratic vice-presidential candidate,Termómetro - candidato a vicepresidente demócrata
VCF0426,INT64,Termômetro - candidato presidencial republicano,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0426,Thermometer - Republican presidential candidate,Termómetro - candidato presidencial republicano
VCF0427,INT64,Termômetro - candidato a vice-presidente republicano,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0427,Thermometer - Republican vice-presidential candidate,Termómetro - candidato a vicepresidente republicano
VCF0428,INT64,Termômetro - presidente dos EUA,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0428,Thermometer - U.S. president,Termómetro - presidente de EE. UU.
VCF0429,INT64,Termômetro - vice-presidente,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0429,Thermometer - vice-president,Termómetro - vicepresidente
VCF0432,INT64,Termômetro - Hubert Humphrey,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0432,Thermometer - hubert Humphrey,Termómetro - Hubert Humphrey
VCF0433,INT64,Termômetro - Ted Kennedy,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0433,Thermometer - ted Kennedy,Termómetro - Ted Kennedy
VCF0434,INT64,Termômetro - Eugene McCarthy,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0434,Thermometer - eugene mccarthy,Termómetro - Eugene McCarthy
VCF0435,INT64,Termômetro - George McGovern,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0435,Thermometer - george mcgovern,Termómetro - George McGovern
VCF0436,INT64,Termômetro - Walter Mondale,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0436,Thermometer - walter Mondale,Termómetro - Walter Mondale
VCF0437,INT64,Termômetro - Edmund Muskie,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0437,Thermometer - edmund muskie,Termómetro - Edmund Muskie
VCF0438,INT64,Termômetro - George Bush Sr,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0438,Thermometer - george Bush sr,Termómetro - George Bush Sr
VCF0439,INT64,Termômetro - George Wallace,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0439,Thermometer - george Wallace,Termómetro - George Wallace
VCF0440,INT64,Termômetro - Spiro Agnew,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0440,Thermometer - spiro agnew,Termómetro - Spiro Agnew
VCF0441,INT64,Termômetro - Gerald Ford,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0441,Thermometer - gerald Ford,Termómetro - Gerald Ford
VCF0442,INT64,Termômetro - Richard Nixon,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0442,Thermometer - richard Nixon,Termómetro - Richard Nixon
VCF0443,INT64,Termômetro - Ronald Reagan,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0443,Thermometer - ronald Reagan,Termómetro - Ronald Reagan
VCF0444,INT64,Termômetro - Nelson Rockefeller,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0444,Thermometer - nelson rockefeller,Termómetro - Nelson Rockefeller
VCF0445,INT64,Termômetro - Robert Dole,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0445,Thermometer - robert dole,Termómetro - Robert Dole
VCF0446,INT64,Termômetro - Jimmy Carter,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0446,Thermometer - jimmy Carter,Termómetro - Jimmy Carter
VCF0447,INT64,Termômetro - Bill Clinton,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0447,Thermometer - bill Clinton,Termómetro - Bill Clinton
VCF0448,INT64,Termômetro - Al Gore,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0448,Thermometer - al Gore,Termómetro - Al Gore
VCF0449,INT64,Termômetro - Ross Perot,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0449,Thermometer - ross Perot,Termómetro - Ross Perot
VCF0450,STRING,Aprova o desempenho do presidente,,yes,,,no,,VCF0450,Approve of president performance,Aprueba el desempeño del presidente
VCF0451,STRING,Intensidade da aprovação/desaprovação do desempenho do presidente,,yes,,,no,,VCF0451,Strength approve/disapprove president performance,Intensidad de la aprobación/desaprobación del desempeño del presidente
VCF0471,INT64,Termômetro - Hillary Clinton,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0471,Thermometer - hillary Clinton,Termómetro - Hillary Clinton
VCF0472,INT64,Termômetro - Pat Buchanan,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0472,Thermometer - pat Buchanan,Termómetro - Pat Buchanan
VCF0473,INT64,Termômetro - Dan Quayle,,no,,degrees,no,"Missing sentinels set to NULL: 98, 99",VCF0473,Thermometer - dan quayle,Termómetro - Dan Quayle
VCF0475,STRING,Cita algum aspecto positivo sobre o candidato presidencial democrata,,yes,,,no,,VCF0475,Likes anything about Democratic presidential cand,Cita algún aspecto positivo sobre el candidato presidencial demócrata
VCF0476a,STRING,1972-2004 menção 1: aspecto positivo sobre o candidato presidencial democrata,,yes,,,no,,VCF0476a,1972-2004 mention 1: like about Democratic presidential cand,1972-2004 mención 1: aspecto positivo sobre el candidato presidencial demócrata
VCF0476b,STRING,1972-2004 menção 1: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0476b,1972-2004 mention 1: like about Democratic presidential cand collapsed,1972-2004 mención 1: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0476c,STRING,1952-1968 menção 1: aspecto positivo sobre o candidato presidencial democrata,,yes,,,no,,VCF0476c,1952-1968 mention 1: like about Democratic presidential cand,1952-1968 mención 1: aspecto positivo sobre el candidato presidencial demócrata
VCF0476d,STRING,1952-1968 menção 1: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0476d,1952-1968 mention 1: like about Democratic presidential cand collapsed,1952-1968 mención 1: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0477a,STRING,1972-2004 menção 2: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0477a,1972-2004 mention 2: like about Democratic presidential cand,1972-2004 mención 2: aspecto positivo sobre el candidato presidencial demócrata
VCF0477b,STRING,1972-2004 menção 2: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0477b,1972-2004 mention 2: like about Democratic presidential cand collapsed,1972-2004 mención 2: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0477c,STRING,1952-1968 menção 2: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0477c,1952-1968 mention 2: like about Democratic presidential cand,1952-1968 mención 2: aspecto positivo sobre el candidato presidencial demócrata
VCF0477d,STRING,1952-1968 menção 2: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0477d,1952-1968 mention 2: like about Democratic presidential cand collapsed,1952-1968 mención 2: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0478a,STRING,1972-2004 menção 3: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0478a,1972-2004 mention 3: like about Democratic presidential cand,1972-2004 mención 3: aspecto positivo sobre el candidato presidencial demócrata
VCF0478b,STRING,1972-2004 menção 3: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0478b,1972-2004 mention 3: like about Democratic presidential cand collapsed,1972-2004 mención 3: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0478c,STRING,1952-1968 menção 3: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0478c,1952-1968 mention 3: like about Democratic presidential cand,1952-1968 mención 3: aspecto positivo sobre el candidato presidencial demócrata
VCF0478d,STRING,1952-1968 menção 3: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0478d,1952-1968 mention 3: like about Democratic presidential cand collapsed,1952-1968 mención 3: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0479a,STRING,1972-2004 menção 4: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0479a,1972-2004 mention 4: like about Democratic presidential cand,1972-2004 mención 4: aspecto positivo sobre el candidato presidencial demócrata
VCF0479b,STRING,1972-2004 menção 4: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0479b,1972-2004 mention 4: like about Democratic presidential cand collapsed,1972-2004 mención 4: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0479c,STRING,1952-1968 menção 4: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0479c,1952-1968 mention 4: like about Democratic presidential cand,1952-1968 mención 4: aspecto positivo sobre el candidato presidencial demócrata
VCF0479d,STRING,1952-1968 menção 4: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0479d,1952-1968 mention 4: like about Democratic presidential cand collapsed,1952-1968 mención 4: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0480a,STRING,1972-2004 menção 5: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0480a,1972-2004 mention 5: like about Democratic presidential cand,1972-2004 mención 5: aspecto positivo sobre el candidato presidencial demócrata
VCF0480b,STRING,1972-2004 menção 5: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0480b,1972-2004 mention 5: like about Democratic presidential cand collapsed,1972-2004 mención 5: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0480c,STRING,1952-1968 menção 5: aspecto positivo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0480c,1952-1968 mention 5: like about Democratic presidential cand,1952-1968 mención 5: aspecto positivo sobre el candidato presidencial demócrata
VCF0480d,STRING,1952-1968 menção 5: aspecto positivo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0480d,1952-1968 mention 5: like about Democratic presidential cand collapsed,1952-1968 mención 5: aspecto positivo sobre el candidato presidencial demócrata agrupado
VCF0481,STRING,Cita algum aspecto negativo sobre o candidato presidencial democrata,,yes,,,no,,VCF0481,Dislikes anything about Democratic presidential cand,Cita algún aspecto negativo sobre el candidato presidencial demócrata
VCF0482a,STRING,1972-2004 menção 1: aspecto negativo sobre o candidato democrata,,yes,,,no,,VCF0482a,1972-2004 mention 1: dislike about Democratic,1972-2004 mención 1: aspecto negativo sobre el candidato demócrata
VCF0482b,STRING,1972-2004 menção 1: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0482b,1972-2004 mention 1: dislike about Democratic presidential cand collapsed,1972-2004 mención 1: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0482c,STRING,1952-1968 menção 1: aspecto negativo sobre o candidato presidencial democrata,,yes,,,no,,VCF0482c,1952-1968 mention 1: dislike about Democratic presidential cand,1952-1968 mención 1: aspecto negativo sobre el candidato presidencial demócrata
VCF0482d,STRING,1952-1968 menção 1: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0482d,1952-1968 mention 1: dislike about Democratic presidential cand collapsed,1952-1968 mención 1: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0483a,STRING,1972-2004 menção 2: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0483a,1972-2004 mention 2: dislike about Democratic presidential cand,1972-2004 mención 2: aspecto negativo sobre el candidato presidencial demócrata
VCF0483b,STRING,1972-2004 menção 2: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0483b,1972-2004 mention 2: dislike about Democratic presidential cand collapsed,1972-2004 mención 2: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0483c,STRING,1952-1968 menção 2: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0483c,1952-1968 mention 2: dislike about Democratic presidential cand,1952-1968 mención 2: aspecto negativo sobre el candidato presidencial demócrata
VCF0483d,STRING,1952-1968 menção 2: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0483d,1952-1968 mention 2: dislike about Democratic presidential cand collapsed,1952-1968 mención 2: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0484a,STRING,1972-2004 menção 3: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0484a,1972-2004 mention 3: dislike about Democratic presidential cand,1972-2004 mención 3: aspecto negativo sobre el candidato presidencial demócrata
VCF0484b,STRING,1972-2004 menção 3: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0484b,1972-2004 mention 3: dislike about Democratic presidential cand collapsed,1972-2004 mención 3: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0484c,STRING,1952-1968 menção 3: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0484c,1952-1968 mention 3: dislike about Democratic presidential cand,1952-1968 mención 3: aspecto negativo sobre el candidato presidencial demócrata
VCF0484d,STRING,1952-1968 menção 3: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0484d,1952-1968 mention 3: dislike about Democratic presidential cand collapsed,1952-1968 mención 3: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0485a,STRING,1972-2004 menção 4: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0485a,1972-2004 mention 4: dislike about Democratic presidential cand,1972-2004 mención 4: aspecto negativo sobre el candidato presidencial demócrata
VCF0485b,STRING,1972-2004 menção 4: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0485b,1972-2004 mention 4: dislike about Democratic presidential cand collapsed,1972-2004 mención 4: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0485c,STRING,1952-1968 menção 4: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0485c,1952-1968 mention 4: dislike about Democratic presidential cand,1952-1968 mención 4: aspecto negativo sobre el candidato presidencial demócrata
VCF0485d,STRING,1952-1968 menção 4: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0485d,1952-1968 mention 4: dislike about Democratic presidential cand collapsed,1952-1968 mención 4: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0486a,STRING,1972-2004 menção 5: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0486a,1972-2004 mention 5: dislike about Democratic presidential cand,1972-2004 mención 5: aspecto negativo sobre el candidato presidencial demócrata
VCF0486b,STRING,1972-2004 menção 5: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0486b,1972-2004 mention 5: dislike about Democratic presidential cand collapsed,1972-2004 mención 5: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0486c,STRING,1952-1968 menção 5: aspecto negativo sobre o candidato presidencial democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0486c,1952-1968 mention 5: dislike about Democratic presidential cand,1952-1968 mención 5: aspecto negativo sobre el candidato presidencial demócrata
VCF0486d,STRING,1952-1968 menção 5: aspecto negativo sobre o candidato presidencial democrata agrupado,,yes,,,no,,VCF0486d,1952-1968 mention 5: dislike about Democratic presidential cand collapsed,1952-1968 mención 5: aspecto negativo sobre el candidato presidencial demócrata agrupado
VCF0487,STRING,Cita algum aspecto positivo sobre o candidato presidencial republicano,,yes,,,no,,VCF0487,Likes anything about Republican presidential cand,Cita algún aspecto positivo sobre el candidato presidencial republicano
VCF0488a,STRING,1972-2004 menção 1: aspecto positivo sobre o candidato presidencial republicano,,yes,,,no,,VCF0488a,1972-2004 mention 1: like about Republican presidential cand,1972-2004 mención 1: aspecto positivo sobre el candidato presidencial republicano
VCF0488b,STRING,1972-2004 menção 1: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0488b,1972-2004 mention 1: like about Republican presidential cand collapsed,1972-2004 mención 1: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0488c,STRING,1952-1968 menção 1: aspecto positivo sobre o candidato presidencial republicano,,yes,,,no,,VCF0488c,1952-1968 mention 1: like about Republican presidential cand,1952-1968 mención 1: aspecto positivo sobre el candidato presidencial republicano
VCF0488d,STRING,1952-1968 menção 1: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0488d,1952-1968 mention 1: like about Republican presidential cand collapsed,1952-1968 mención 1: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0489a,STRING,1972-2004 menção 2: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0489a,1972-2004 mention 2: like about Republican presidential cand,1972-2004 mención 2: aspecto positivo sobre el candidato presidencial republicano
VCF0489b,STRING,1972-2004 menção 2: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0489b,1972-2004 mention 2: like about Republican presidential cand collapsed,1972-2004 mención 2: aspecto positivo sobre el candidato presidencial republicano agrupado
VCF0489c,STRING,1952-1968 menção 2: aspecto positivo sobre o candidato presidencial republicano,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0489c,1952-1968 mention 2: like about Republican presidential cand,1952-1968 mención 2: aspecto positivo sobre el candidato presidencial republicano
VCF0489d,STRING,1952-1968 menção 2: aspecto positivo sobre o candidato presidencial republicano agrupado,,yes,,,no,,VCF0489d,1952-1968 mention 2: like about Republican presidential cand collapsed,1952-1968 mención 2: aspecto positivo sobre el candidato presidencial republicano agrupado
