name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
occly3d_92,STRING,"Ocupação, 3 dígitos (esquema 1992), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly3d_92,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 1992), del año anterior"
occly3d_95,STRING,"Ocupação, 3 dígitos (esquema 1995), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly3d_95,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 1995), del año anterior"
occly3d_03,STRING,"Ocupação, 3 dígitos (esquema 2003), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly3d_03,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 2003), del año anterior"
occly3d_11,STRING,"Ocupação, 3 dígitos (esquema 2011), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",occly3d_11,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 2011), del año anterior"
occly3d_13,STRING,"Ocupação, 3 dígitos (esquema 2013), no ano anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,occly3d_13,"3-digit occupation, last year","Ocupación, 3 dígitos (esquema 2013), del año anterior"
manag83,STRING,"Gerente (esquema 1983), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",manag83,"Manager, last week","Gerente (esquema 1983), de la semana anterior"
manag89,STRING,"Gerente (esquema 1989), na semana anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",manag89,"Manager, last week","Gerente (esquema 1989), de la semana anterior"
manag03,STRING,"Gerente (esquema 2003), na semana anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,manag03,"Manager, last week","Gerente (esquema 2003), de la semana anterior"
managly83,STRING,"Gerente (esquema 1983), no ano anterior",,yes,,,no,"Codificação específica por ano/esquema; rótulos no dicionário. Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",managly83,"Manager, last year","Gerente (esquema 1983), del año anterior"
managly03,STRING,"Gerente (esquema 2003), no ano anterior",,yes,,,no,Codificação específica por ano/esquema; rótulos no dicionário,managly03,"Manager, last year","Gerente (esquema 2003), del año anterior"
weeks,INT64,Semanas trabalhadas no ano anterior,,no,,semanas,no,,weeks,Weeks worked last year,Semanas trabajadas el año anterior
uhours,INT64,"Horas habituais por semana, trabalho principal",,no,,horas,no,,uhours,"Usual hours per week, last year","Horas habituales por semana, empleo principal"
hours,INT64,Horas trabalhadas na semana anterior,,no,,horas,no,,hours,Hours worked last week,Horas trabajadas la semana anterior
fulltimely,STRING,Jornada de tempo integral no ano anterior,,yes,,,no,,fulltimely,Full-time schedule last year,Jornada de tiempo completo el año anterior
fulltimelw,STRING,Jornada de tempo integral na semana anterior,,yes,,,no,,fulltimelw,Full-time schedule last week,Jornada de tiempo completo la semana anterior
payabslw,STRING,Remunerado pelo tempo ausente na semana anterior,,yes,,,no,,payabslw,Paid for time off last week,Remunerado por el tiempo ausente la semana anterior
incp_all,FLOAT64,Renda total (nominal),,no,,USD,no,,incp_all,Total income (nominal),Ingreso total (nominal)
incp_all_tc,STRING,Indicador de topo (topcode): renda total,,yes,,,no,,incp_all_tc,Topcode flag: Total income,Indicador de tope (topcode): ingreso total
incp_ern,FLOAT64,Renda do trabalho (nominal),,no,,USD,no,,incp_ern,Total earned income (nominal),Ingreso laboral (nominal)
incp_ern_tc,STRING,Indicador de topo (topcode): renda do trabalho,,yes,,,no,,incp_ern_tc,"Topcode flag: Total earned income, excluding unearned",Indicador de tope (topcode): ingreso laboral
incp_wag,FLOAT64,Renda de salários (nominal),,no,,USD,no,,incp_wag,Income from wage and salary (nominal),Ingreso por salarios (nominal)
incp_wag_tc,STRING,Indicador de topo (topcode): renda de salários,,yes,,,no,,incp_wag_tc,Topcode flag: Income from wage and salary,Indicador de tope (topcode): ingreso por salarios
hrearn,FLOAT64,Rendimento por hora (nominal),,no,,USD,no,,hrearn,Hourly earnings (nominal),Ingreso por hora (nominal)
hrwage,FLOAT64,Salário por hora (nominal),,no,,USD,no,,hrwage,Hourly wage (nominal),Salario por hora (nominal)
incp_sefrm,FLOAT64,Renda de trabalho autônomo agrícola (nominal),,no,,USD,no,,incp_sefrm,Income from farm or noninc self-employment (nominal),Ingreso por autoempleo agrícola (nominal)
incp_sefrm_tc,STRING,Indicador de topo (topcode): renda de trabalho autônomo agrícola,,yes,,,no,,incp_sefrm_tc,Topcode flag: Income from farm or noninc self-employment,Indicador de tope (topcode): ingreso por autoempleo agrícola
incp_senf,FLOAT64,Renda de trabalho autônomo não agrícola (nominal),,no,,USD,no,,incp_senf,Income from nonfarm self-employment (nominal),Ingreso por autoempleo no agrícola (nominal)
incp_senf_tc,STRING,Indicador de topo (topcode): renda de trabalho autônomo não agrícola,,yes,,,no,,incp_senf_tc,Topcode flag: Income from nonfarm self-employment,Indicador de tope (topcode): ingreso por autoempleo no agrícola
incp_se,FLOAT64,Renda de trabalho autônomo (nominal),,no,,USD,no,,incp_se,Income from self-employment (nominal),Ingreso por autoempleo (nominal)
incp_se_tc,STRING,Indicador de topo (topcode): renda de trabalho autônomo,,yes,,,no,,incp_se_tc,Topcode flag: Income from self-employment,Indicador de tope (topcode): ingreso por autoempleo
incp_uer,FLOAT64,Renda de fontes não laborais (nominal),,no,,USD,no,,incp_uer,Income from all unearned sources (nominal),Ingreso por fuentes no laborales (nominal)
incp_uer_tc,STRING,Indicador de topo (topcode): renda de fontes não laborais,,yes,,,no,,incp_uer_tc,Topcode flag: Income from unearned sources,Indicador de tope (topcode): ingreso por fuentes no laborales
incp_paw,FLOAT64,Renda de assistência social (nominal),,no,,USD,no,,incp_paw,Income from public assistance and welfare (nominal),Ingreso por asistencia social (nominal)
incp_paw_tc,STRING,Indicador de topo (topcode): renda de assistência social,,yes,,,no,,incp_paw_tc,Topcode flag: Income from public assistance and welfare,Indicador de tope (topcode): ingreso por asistencia social
inc_paw_mnt,INT64,Meses de recebimento de assistência social,,no,,meses,no,,inc_paw_mnt,Months of public assistance received,Meses de recepción de asistencia social
incp_cs,FLOAT64,Renda de pensão alimentícia para filhos (nominal),,no,,USD,no,,incp_cs,Income from child support (nominal),Ingreso por manutención de hijos (nominal)
incp_alm,FLOAT64,Renda de pensão ao ex-cônjuge (nominal),2014(1)2014,no,,USD,no,,incp_alm,Income from alimony (nominal),Ingreso por pensión conyugal (nominal)
incp_csalm,FLOAT64,Renda de pensão alimentícia e ao ex-cônjuge (nominal),2014(1)2014,no,,USD,no,,incp_csalm,Income from alimony and child support (nominal),Ingreso por manutención de hijos y pensión conyugal (nominal)
incp_cs_tc,STRING,Indicador de topo (topcode): renda de pensão alimentícia para filhos,,yes,,,no,,incp_cs_tc,Topcode flag: Income from alimony and child support,Indicador de tope (topcode): ingreso por manutención de hijos
incp_ss,FLOAT64,Renda de previdência social ou aposentadoria ferroviária (nominal),,no,,USD,no,,incp_ss,Income from social security or railroad retirement (nominal),Ingreso por seguridad social o jubilación ferroviaria (nominal)
incp_ss_tc,STRING,Indicador de topo (topcode): renda de previdência social ou aposentadoria ferroviária,,yes,,,no,,incp_ss_tc,"Topcode flag: Income from SS/RR retirement, US Gov't",Indicador de tope (topcode): ingreso por seguridad social o jubilación ferroviaria
incp_ssi,FLOAT64,Renda de seguridade suplementar (SSI) (nominal),,no,,USD,no,,incp_ssi,Income from supplm. security (nominal),Ingreso por seguridad suplementaria (SSI) (nominal)
incp_ssi_tc,STRING,Indicador de topo (topcode): renda de seguridade suplementar (SSI),,yes,,,no,,incp_ssi_tc,Topcode flag: Income from supplm. security,Indicador de tope (topcode): ingreso por seguridad suplementaria (SSI)
incp_ssres1,STRING,Motivo do recebimento de previdência social 1,,yes,,,no,,incp_ssres1,Reasons for social security income 1,Motivo de recepción de seguridad social 1
incp_ssres2,STRING,Motivo do recebimento de previdência social 2,,yes,,,no,,incp_ssres2,Reasons for social security income 2,Motivo de recepción de seguridad social 2
incp_ssires1,STRING,Motivo do recebimento de seguridade suplementar 1,,yes,,,no,,incp_ssires1,Reasons for social security income 1,Motivo de recepción de seguridad suplementaria 1
incp_ssires2,STRING,Motivo do recebimento de seguridade suplementar 2,,yes,,,no,,incp_ssires2,Reasons for social security income 2,Motivo de recepción de seguridad suplementaria 2
incp_comp,FLOAT64,"Renda de seguro-desemprego, indenização, veteranos e pensões públicas (nominal)",,no,,USD,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incp_comp,Income from unemp/worker's comp/vet pay/govt pensions (nominal),"Ingreso por desempleo, indemnización, veteranos y pensiones públicas (nominal)"
incp_comp_tc,STRING,"Indicador de topo (topcode): renda de seguro-desemprego, indenização, veteranos e pensões públicas",,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incp_comp_tc,Topcode flag: Income from unemp/worker's comp/vet pay/govt pensions,"Indicador de tope (topcode): ingreso por desempleo, indemnización, veteranos y pensiones públicas"
incp_uc,FLOAT64,Renda de seguro-desemprego (nominal),,no,,USD,no,,incp_uc,Income from unemployment compensation (nominal),Ingreso por seguro de desempleo (nominal)
incp_wcp,FLOAT64,Renda de indenização trabalhista (nominal),,no,,USD,no,,incp_wcp,Income from worker's compensation (nominal),Ingreso por indemnización laboral (nominal)
incp_vet,FLOAT64,Renda de pagamentos a veteranos (nominal),,no,,USD,no,,incp_vet,Income from veteran payments (nominal),Ingreso por pagos a veteranos (nominal)
incp_srv,FLOAT64,Renda de pensão por morte (nominal),,no,,USD,no,,incp_srv,Income from survivors benefits (nominal),Ingreso por pensión de sobrevivientes (nominal)
incp_dis,FLOAT64,Renda de invalidez (nominal),,no,,USD,no,,incp_dis,Income from disability (nominal),Ingreso por discapacidad (nominal)
incp_ret,FLOAT64,Renda de aposentadoria (nominal),,no,,USD,no,,incp_ret,Income from retirement funds (nominal),Ingreso por jubilación (nominal)
incp_ret_tc,STRING,Indicador de topo (topcode): renda de aposentadoria,,yes,,,no,,incp_ret_tc,Topcode flag: Income from retirement funds,Indicador de tope (topcode): ingreso por jubilación
incp_ed,FLOAT64,Renda de auxílio educacional (nominal),,no,,USD,no,,incp_ed,Income from education assistance (nominal),Ingreso por ayuda educativa (nominal)
incp_ed_tc,STRING,Indicador de topo (topcode): renda de auxílio educacional,,yes,,,no,,incp_ed_tc,Topcode flag: Income from educ assistance,Indicador de tope (topcode): ingreso por ayuda educativa
incp_rnt,FLOAT64,Renda de aluguéis (nominal),,no,,USD,no,,incp_rnt,Income from rent (nominal),Ingreso por alquileres (nominal)
incp_rnt_tc,STRING,Indicador de topo (topcode): renda de aluguéis,,yes,,,no,,incp_rnt_tc,Topcode flag: Income from rent,Indicador de tope (topcode): ingreso por alquileres
incp_int,FLOAT64,"Renda de juros, dividendos e aluguéis líquidos (nominal)",,no,,USD,no,,incp_int,"Income from int, div, net rentals (nominal)","Ingreso por intereses, dividendos y alquileres netos (nominal)"
incp_int_tc,STRING,"Indicador de topo (topcode): renda de juros, dividendos e aluguéis líquidos",,yes,,,no,,incp_int_tc,"Topcode flag: Income from int, div, net rentals","Indicador de tope (topcode): ingreso por intereses, dividendos y alquileres netos"
incp_fin,FLOAT64,Renda de auxílio financeiro de terceiros (nominal),,no,,USD,no,,incp_fin,"Income from cont, financial assist. from friends (nominal)",Ingreso por ayuda financiera de terceros (nominal)
incp_fin_tc,STRING,Indicador de topo (topcode): renda de auxílio financeiro de terceiros,,yes,,,no,,incp_fin_tc,Topcode flag: Income from financial assistance from friends,Indicador de tope (topcode): ingreso por ayuda financiera de terceros
incp_divo,FLOAT64,"Renda de dividendos, aluguéis e fundos (nominal)",,no,,USD,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incp_divo,"Income from dividends, rents and trusts (nominal)","Ingreso por dividendos, alquileres y fideicomisos (nominal)"
incp_div,FLOAT64,Renda de dividendos (nominal),,no,,USD,no,,incp_div,Income from dividends (nominal),Ingreso por dividendos (nominal)
incp_div_tc,STRING,Indicador de topo (topcode): renda de dividendos,,yes,,,no,,incp_div_tc,Topcode flag: Income from dividends,Indicador de tope (topcode): ingreso por dividendos
incp_oth,FLOAT64,Renda de outras fontes (nominal),,no,,USD,no,,incp_oth,Income from other sources(nominal),Ingreso por otras fuentes (nominal)
incp_oth_tc,STRING,Indicador de topo (topcode): renda de outras fontes,,yes,,,no,,incp_oth_tc,Topcode flag: Income from other sources,Indicador de tope (topcode): ingreso por otras fuentes
incf_pct,INT64,Percentil nacional de renda familiar,,no,,,no,Percentil de renda (ranking nacional),incf_pct,National family income percentile ranking,Percentil nacional de ingreso familiar
incf_all,FLOAT64,Renda familiar total (nominal),,no,,USD,no,,incf_all,Total family income (nominal),Ingreso familiar total (nominal)
incf_all_tc,STRING,Indicador de topo (topcode): renda familiar total,,yes,,,no,,incf_all_tc,Topcode flag: total family income,Indicador de tope (topcode): ingreso familiar total
incf_ern,FLOAT64,Renda familiar do trabalho (nominal),,no,,USD,no,,incf_ern,Total family earnings (nominal),Ingreso familiar laboral (nominal)
incf_ern_tc,STRING,Indicador de topo (topcode): renda familiar do trabalho,,yes,,,no,,incf_ern_tc,"Topcode flag: total family income, excluding unearned",Indicador de tope (topcode): ingreso familiar laboral
incf_wag,FLOAT64,Renda familiar de salários (nominal),,no,,USD,no,,incf_wag,Family income from wage and salary (nominal),Ingreso familiar por salarios (nominal)
incf_wag_tc,STRING,Indicador de topo (topcode): renda familiar de salários,,yes,,,no,,incf_wag_tc,Topcode flag: Family income from wage and salary,Indicador de tope (topcode): ingreso familiar por salarios
incf_sefrm,FLOAT64,Renda familiar de trabalho autônomo agrícola (nominal),,no,,USD,no,,incf_sefrm,Family income from farm (nominal),Ingreso familiar por autoempleo agrícola (nominal)
incf_sefrm_tc,STRING,Indicador de topo (topcode): renda familiar de trabalho autônomo agrícola,,yes,,,no,,incf_sefrm_tc,Topcode flag: family income from farm,Indicador de tope (topcode): ingreso familiar por autoempleo agrícola
incf_senf,FLOAT64,Renda familiar de trabalho autônomo não agrícola (nominal),,no,,USD,no,,incf_senf,Family income from nonfarm self-employment (nominal),Ingreso familiar por autoempleo no agrícola (nominal)
incf_senf_tc,STRING,Indicador de topo (topcode): renda familiar de trabalho autônomo não agrícola,,yes,,,no,,incf_senf_tc,Topcode flag: family income from nonfarm self-employment,Indicador de tope (topcode): ingreso familiar por autoempleo no agrícola
incf_se,FLOAT64,Renda familiar de trabalho autônomo (nominal),,no,,USD,no,,incf_se,Family income from self-employment (nominal),Ingreso familiar por autoempleo (nominal)
incf_se_tc,STRING,Indicador de topo (topcode): renda familiar de trabalho autônomo,,yes,,,no,,incf_se_tc,Topcode flag: family income from self-employment,Indicador de tope (topcode): ingreso familiar por autoempleo
incf_uer,FLOAT64,Renda familiar de fontes não laborais (nominal),,no,,USD,no,,incf_uer,Family income from unearned sources (nominal),Ingreso familiar por fuentes no laborales (nominal)
incf_uer_tc,STRING,Indicador de topo (topcode): renda familiar de fontes não laborais,,yes,,,no,,incf_uer_tc,Topcode flag: family income from unearned sources,Indicador de tope (topcode): ingreso familiar por fuentes no laborales
incf_paw,FLOAT64,Renda familiar de assistência social (nominal),,no,,USD,no,,incf_paw,Family income from public assistance and welfare (nominal),Ingreso familiar por asistencia social (nominal)
incf_paw_tc,STRING,Indicador de topo (topcode): renda familiar de assistência social,,yes,,,no,,incf_paw_tc,Topcode flag: Family income from public assistance and welfare,Indicador de tope (topcode): ingreso familiar por asistencia social
incf_cs,FLOAT64,Renda familiar de pensão alimentícia para filhos (nominal),,no,,USD,no,,incf_cs,Family income from child support (nominal),Ingreso familiar por manutención de hijos (nominal)
incf_alm,FLOAT64,Renda familiar de pensão ao ex-cônjuge (nominal),2014(1)2014,no,,USD,no,,incf_alm,Family income from alimony (nominal),Ingreso familiar por pensión conyugal (nominal)
incf_csalm,FLOAT64,Renda familiar de pensão alimentícia e ao ex-cônjuge (nominal),2014(1)2014,no,,USD,no,,incf_csalm,Family income from alimony and child support (nominal),Ingreso familiar por manutención de hijos y pensión conyugal (nominal)
incf_ss,FLOAT64,Renda familiar de previdência social ou aposentadoria ferroviária (nominal),,no,,USD,no,,incf_ss,"Family income, social security/railroad retirement (nominal)",Ingreso familiar por seguridad social o jubilación ferroviaria (nominal)
incf_ss_tc,STRING,Indicador de topo (topcode): renda familiar de previdência social ou aposentadoria ferroviária,,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incf_ss_tc,Topcode flag: Family income from US govt,Indicador de tope (topcode): ingreso familiar por seguridad social o jubilación ferroviaria
incf_ssi,FLOAT64,Renda familiar de seguridade suplementar (SSI) (nominal),,no,,USD,no,,incf_ssi,Family income from supplm. security (nominal),Ingreso familiar por seguridad suplementaria (SSI) (nominal)
incf_ssi_tc,STRING,Indicador de topo (topcode): renda familiar de seguridade suplementar (SSI),,yes,,,no,,incf_ssi_tc,Topcode flag: Family income from supplm. security,Indicador de tope (topcode): ingreso familiar por seguridad suplementaria (SSI)
incf_comp,FLOAT64,"Renda familiar de seguro-desemprego, indenização, veteranos e pensões públicas (nominal)",,no,,USD,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incf_comp,Family income from unemp/worker's comp/vet pay/govt pensions (nominal),"Ingreso familiar por desempleo, indemnización, veteranos y pensiones públicas (nominal)"
incf_comp_tc,STRING,"Indicador de topo (topcode): renda familiar de seguro-desemprego, indenização, veteranos e pensões públicas",,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incf_comp_tc,Topcode flag: family income from unemp/worker's comp/vet pay/govt pensions,"Indicador de tope (topcode): ingreso familiar por desempleo, indemnización, veteranos y pensiones públicas"
incf_uc,FLOAT64,Renda familiar de seguro-desemprego (nominal),,no,,USD,no,,incf_uc,Family income from unemployment compensation (nominal),Ingreso familiar por seguro de desempleo (nominal)
incf_wcp,FLOAT64,Renda familiar de indenização trabalhista (nominal),,no,,USD,no,,incf_wcp,Family income from worker's compensation (nominal),Ingreso familiar por indemnización laboral (nominal)
incf_vet,FLOAT64,Renda familiar de pagamentos a veteranos (nominal),,no,,USD,no,,incf_vet,Family income from veteran payments (nominal),Ingreso familiar por pagos a veteranos (nominal)
incf_srv,FLOAT64,Renda familiar de pensão por morte (nominal),,no,,USD,no,,incf_srv,Family income from survivors benefits (nominal),Ingreso familiar por pensión de sobrevivientes (nominal)
incf_dis,FLOAT64,Renda familiar de invalidez (nominal),,no,,USD,no,,incf_dis,Family income from disability (nominal),Ingreso familiar por discapacidad (nominal)
incf_ret,FLOAT64,Renda familiar de aposentadoria (nominal),,no,,USD,no,,incf_ret,Family income from retirement funds (nominal),Ingreso familiar por jubilación (nominal)
incf_ret_tc,STRING,Indicador de topo (topcode): renda familiar de aposentadoria,,yes,,,no,,incf_ret_tc,Topcode flag: family income from retirement funds,Indicador de tope (topcode): ingreso familiar por jubilación
incf_ed,FLOAT64,Renda familiar de auxílio educacional (nominal),,no,,USD,no,,incf_ed,Family income from education assis. (nominal),Ingreso familiar por ayuda educativa (nominal)
incf_rnt,FLOAT64,Renda familiar de aluguéis (nominal),,no,,USD,no,,incf_rnt,Family income from rent (nominal),Ingreso familiar por alquileres (nominal)
incf_int,FLOAT64,"Renda familiar de juros, dividendos e aluguéis líquidos (nominal)",,no,,USD,no,,incf_int,"Family income from int, div, net rentals (nominal)","Ingreso familiar por intereses, dividendos y alquileres netos (nominal)"
incf_int_tc,STRING,"Indicador de topo (topcode): renda familiar de juros, dividendos e aluguéis líquidos",,yes,,,no,,incf_int_tc,Topcode flag: family income from interest,"Indicador de tope (topcode): ingreso familiar por intereses, dividendos y alquileres netos"
incf_fin,FLOAT64,Renda familiar de auxílio financeiro de terceiros (nominal),,no,,USD,no,,incf_fin,Family income from financial assis.(nominal),Ingreso familiar por ayuda financiera de terceros (nominal)
incf_divo,FLOAT64,"Renda familiar de dividendos, aluguéis e fundos (nominal)",,no,,USD,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incf_divo,"Family income from dividends, rents and trusts (nominal)","Ingreso familiar por dividendos, alquileres y fideicomisos (nominal)"
incf_div,FLOAT64,Renda familiar de dividendos (nominal),,no,,USD,no,,incf_div,Family income from dividends (nominal),Ingreso familiar por dividendos (nominal)
incf_divo_tc,STRING,"Indicador de topo (topcode): renda familiar de dividendos, aluguéis e fundos",,yes,,,no,"Coluna inteiramente vazia na cobertura publicada: a lista de variáveis do CEPR abrange toda a série histórica do CPS, e esta pertence a uma vintage fora dos anos reproduzidos.",incf_divo_tc,"Topcode flag: family income from div, rents, and trusts","Indicador de tope (topcode): ingreso familiar por dividendos, alquileres y fideicomisos"
incf_oth,FLOAT64,Renda familiar de outras fontes (nominal),,no,,USD,no,,incf_oth,Family income from other sources(nominal),Ingreso familiar por otras fuentes (nominal)
inch_pct,INT64,Percentil nacional de renda domiciliar,,no,,,no,Percentil de renda (ranking nacional),inch_pct,National HH income percentile ranking,Percentil nacional de ingreso del hogar
inch_5pct,INT64,Percentil nacional de renda domiciliar (variante),,no,,,no,Percentil de renda (ranking nacional),inch_5pct,National HH income percentile ranking-2,Percentil nacional de ingreso del hogar (variante)
inch_all,FLOAT64,Renda domiciliar total (nominal),,no,,USD,no,,inch_all,Total HH income (nominal),Ingreso del hogar total (nominal)
inch_ern,FLOAT64,Renda domiciliar do trabalho (nominal),,no,,USD,no,,inch_ern,"Total HH income, excluding unearned (nominal)",Ingreso del hogar laboral (nominal)
inch_wag,FLOAT64,Renda domiciliar de salários (nominal),,no,,USD,no,,inch_wag,HH income from wage and salary (nominal),Ingreso del hogar por salarios (nominal)
inch_sefrm,FLOAT64,Renda domiciliar de trabalho autônomo agrícola (nominal),,no,,USD,no,,inch_sefrm,HH income from farm (nominal),Ingreso del hogar por autoempleo agrícola (nominal)
inch_senf,FLOAT64,Renda domiciliar de trabalho autônomo não agrícola (nominal),,no,,USD,no,,inch_senf,HH income from nonfarm self-employment (nominal),Ingreso del hogar por autoempleo no agrícola (nominal)
inch_se,FLOAT64,Renda domiciliar de trabalho autônomo (nominal),,no,,USD,no,,inch_se,HH income from self-employment (nominal),Ingreso del hogar por autoempleo (nominal)
inch_uer,FLOAT64,Renda domiciliar de fontes não laborais (nominal),,no,,USD,no,,inch_uer,HH income from unearned sources (nominal),Ingreso del hogar por fuentes no laborales (nominal)
inch_paw,FLOAT64,Renda domiciliar de assistência social (nominal),,no,,USD,no,,inch_paw,HH income from public assistance and welfare (nominal),Ingreso del hogar por asistencia social (nominal)
inch_cs,FLOAT64,Renda domiciliar de pensão alimentícia para filhos (nominal),,no,,USD,no,,inch_cs,HH income from child support (nominal),Ingreso del hogar por manutención de hijos (nominal)
inch_alm,FLOAT64,Renda domiciliar de pensão ao ex-cônjuge (nominal),2014(1)2014,no,,USD,no,,inch_alm,HH income from alimony (nominal),Ingreso del hogar por pensión conyugal (nominal)
inch_ss,FLOAT64,Renda domiciliar de previdência social ou aposentadoria ferroviária (nominal),,no,,USD,no,,inch_ss,"HH income, social security/railroad retirement (nominal)",Ingreso del hogar por seguridad social o jubilación ferroviaria (nominal)
inch_ssi,FLOAT64,Renda domiciliar de seguridade suplementar (SSI) (nominal),,no,,USD,no,,inch_ssi,HH income from supplm. security (nominal),Ingreso del hogar por seguridad suplementaria (SSI) (nominal)
inch_uc,FLOAT64,Renda domiciliar de seguro-desemprego (nominal),,no,,USD,no,,inch_uc,HH income from unemployment compensation (nominal),Ingreso del hogar por seguro de desempleo (nominal)
inch_wcp,FLOAT64,Renda domiciliar de indenização trabalhista (nominal),,no,,USD,no,,inch_wcp,HH income from worker's compensation (nominal),Ingreso del hogar por indemnización laboral (nominal)
inch_vet,FLOAT64,Renda domiciliar de pagamentos a veteranos (nominal),,no,,USD,no,,inch_vet,HH income from veteran payments (nominal),Ingreso del hogar por pagos a veteranos (nominal)
inch_srv,FLOAT64,Renda domiciliar de pensão por morte (nominal),,no,,USD,no,,inch_srv,HH income from survivors benefits (nominal),Ingreso del hogar por pensión de sobrevivientes (nominal)
inch_dis,FLOAT64,Renda domiciliar de invalidez (nominal),,no,,USD,no,,inch_dis,HH income from disability (nominal),Ingreso del hogar por discapacidad (nominal)
inch_ret,FLOAT64,Renda domiciliar de aposentadoria (nominal),,no,,USD,no,,inch_ret,HH income from retirement funds (nominal),Ingreso del hogar por jubilación (nominal)
inch_ed,FLOAT64,Renda domiciliar de auxílio educacional (nominal),,no,,USD,no,,inch_ed,HH income from education assis. (nominal),Ingreso del hogar por ayuda educativa (nominal)
inch_rnt,FLOAT64,Renda domiciliar de aluguéis (nominal),,no,,USD,no,,inch_rnt,HH income from rent (nominal),Ingreso del hogar por alquileres (nominal)
inch_int,FLOAT64,"Renda domiciliar de juros, dividendos e aluguéis líquidos (nominal)",,no,,USD,no,,inch_int,"HH income from int, div, net rentals (nominal)","Ingreso del hogar por intereses, dividendos y alquileres netos (nominal)"
inch_fin,FLOAT64,Renda domiciliar de auxílio financeiro de terceiros (nominal),,no,,USD,no,,inch_fin,HH income from financial assis.(nominal),Ingreso del hogar por ayuda financiera de terceros (nominal)
inch_div,FLOAT64,Renda domiciliar de dividendos (nominal),,no,,USD,no,,inch_div,HH ncome from dividends (nominal),Ingreso del hogar por dividendos (nominal)
inch_oth,FLOAT64,Renda domiciliar de outras fontes (nominal),,no,,USD,no,,inch_oth,HH income from other sources(nominal),Ingreso del hogar por otras fuentes (nominal)
rincp_all,FLOAT64,Renda total (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_all,Person's total income,Ingreso total (real)
rincp_ern,FLOAT64,Renda do trabalho (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_ern,"Person's total income, excluding unearned",Ingreso laboral (real)
rincp_wag,FLOAT64,Renda de salários (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_wag,Income from wage and salary,Ingreso por salarios (real)
rincp_sefrm,FLOAT64,Renda de trabalho autônomo agrícola (real),,no,,USD,no,Valores em dólares reais (constantes),rincp_sefrm,Income from farm or noninc self-employment,Ingreso por autoempleo agrícola (real)
