fiscal_year,source_file,source_column,canonical_column,disposition
2014,h2a_2014.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2014,h2a_2014.xlsx,,workers_requested,absent this year
2014,h2a_2014.xlsx,,worksite_address,absent this year
2014,h2a_2014.xlsx,WORKSITE_LOCATION_CITY,worksite_city,mapped
2014,h2a_2014.xlsx,,worksite_county,absent this year
2014,h2a_2014.xlsx,,worksite_postal_code,absent this year
2014,h2a_2014.xlsx,WORKSITE_LOCATION_STATE,worksite_state,mapped
2014,h2a_2014.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2014,h2a_2014.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2014,h2a_2014.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2014,h2a_2014.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2015,h2a_2015.xlsx,,agent_representing_employer,absent this year
2015,h2a_2015.xlsx,BASIC_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2015,h2a_2015.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2015,h2a_2015.xlsx,CASE_NUMBER,case_number,mapped
2015,h2a_2015.xlsx,CASE_STATUS,case_status,mapped
2015,h2a_2015.xlsx,CERTIFICATION_BEGIN_DATE,certification_begin_date,mapped
2015,h2a_2015.xlsx,CERTIFICATION_END_DATE,certification_end_date,mapped
2015,h2a_2015.xlsx,DECISION_DATE,decision_date,mapped
2015,h2a_2015.xlsx,EDUCATION_LEVEL,education_level,mapped
2015,h2a_2015.xlsx,,emergency_filing,absent this year
2015,h2a_2015.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2015,h2a_2015.xlsx,EMPLOYER_CITY,employer_city,mapped
2015,h2a_2015.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2015,h2a_2015.xlsx,EMPLOYER_NAME,employer_name,mapped
2015,h2a_2015.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2015,h2a_2015.xlsx,EMPLOYER_STATE,employer_state,mapped
2015,h2a_2015.xlsx,,employer_trade_name,absent this year
2015,h2a_2015.xlsx,JOB_START_DATE,employment_begin_date,mapped
2015,h2a_2015.xlsx,JOB_END_DATE,employment_end_date,mapped
2015,h2a_2015.xlsx,,frequency_of_pay,absent this year
2015,h2a_2015.xlsx,FULL_TIME_POSITION,full_time_position,mapped
2015,h2a_2015.xlsx,,h2a_labor_contractor,absent this year
2015,h2a_2015.xlsx,,housing_city,absent this year
2015,h2a_2015.xlsx,,housing_state,absent this year
2015,h2a_2015.xlsx,,housing_total_occupancy,absent this year
2015,h2a_2015.xlsx,,housing_type,absent this year
2015,h2a_2015.xlsx,JOB_IDNUMBER,job_order_number,mapped
2015,h2a_2015.xlsx,JOB_TITLE,job_title,mapped
2015,h2a_2015.xlsx,,meals_provided,absent this year
2015,h2a_2015.xlsx,NAIC_CODE,naics_id,mapped
2015,h2a_2015.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2015,h2a_2015.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2015,h2a_2015.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2015,h2a_2015.xlsx,,piece_rate_offer,absent this year
2015,h2a_2015.xlsx,,piece_rate_unit,absent this year
2015,h2a_2015.xlsx,PRIMARY_CROP,primary_crop,mapped
2015,h2a_2015.xlsx,CASE_RECEIVED_DATE,received_date,mapped
2015,h2a_2015.xlsx,,requested_begin_date,absent this year
2015,h2a_2015.xlsx,,requested_end_date,absent this year
2015,h2a_2015.xlsx,SOC_CODE,soc_id,mapped
2015,h2a_2015.xlsx,SOC_TITLE,soc_title,mapped
2015,h2a_2015.xlsx,,total_worksite_records,absent this year
2015,h2a_2015.xlsx,ORGANIZATION_FLAG,type_of_employer_application,mapped
2015,h2a_2015.xlsx,VISA_CLASS,visa_class,mapped
2015,h2a_2015.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2015,h2a_2015.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2015,h2a_2015.xlsx,EMP_EXP_NUM_MONTHS,work_experience_months,mapped
2015,h2a_2015.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2015,h2a_2015.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2015,h2a_2015.xlsx,,worksite_address,absent this year
2015,h2a_2015.xlsx,WORKSITE_CITY,worksite_city,mapped
2015,h2a_2015.xlsx,,worksite_county,absent this year
2015,h2a_2015.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2015,h2a_2015.xlsx,WORKSITE_STATE,worksite_state,mapped
2015,h2a_2015.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2015,h2a_2015.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2015,h2a_2015.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2015,h2a_2015.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2015,h2a_2015.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2015,h2a_2015.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2015,h2a_2015.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2015,h2a_2015.xlsx,EMP_EXPERIENCE_REQD,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,HOURLY_WORK_SCHEDULE_AM,,dropped: hourly work schedule
2015,h2a_2015.xlsx,HOURLY_WORK_SCHEDULE_PM,,dropped: hourly work schedule
2015,h2a_2015.xlsx,MAJOR,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,NAME_REQD_TRAINING,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,NUM_MONTHS_TRAINING,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,OTHER_EDU,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2015,h2a_2015.xlsx,SECOND_DIPLOMA,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,SECOND_DIPLOMA_MAJOR,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2015,h2a_2015.xlsx,SWA_NAME,,dropped: state workforce agency office name
2015,h2a_2015.xlsx,TRAINING_REQ,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,,agent_representing_employer,absent this year
2016,h2a_2016.xlsx,BASIC_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2016,h2a_2016.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2016,h2a_2016.xlsx,CASE_NUMBER,case_number,mapped
2016,h2a_2016.xlsx,CASE_STATUS,case_status,mapped
2016,h2a_2016.xlsx,,certification_begin_date,absent this year
2016,h2a_2016.xlsx,,certification_end_date,absent this year
2016,h2a_2016.xlsx,DECISION_DATE,decision_date,mapped
2016,h2a_2016.xlsx,EDUCATION_LEVEL,education_level,mapped
2016,h2a_2016.xlsx,,emergency_filing,absent this year
2016,h2a_2016.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2016,h2a_2016.xlsx,EMPLOYER_CITY,employer_city,mapped
2016,h2a_2016.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2016,h2a_2016.xlsx,EMPLOYER_NAME,employer_name,mapped
2016,h2a_2016.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2016,h2a_2016.xlsx,EMPLOYER_STATE,employer_state,mapped
2016,h2a_2016.xlsx,,employer_trade_name,absent this year
2016,h2a_2016.xlsx,JOB_START_DATE,employment_begin_date,mapped
2016,h2a_2016.xlsx,JOB_END_DATE,employment_end_date,mapped
2016,h2a_2016.xlsx,,frequency_of_pay,absent this year
2016,h2a_2016.xlsx,FULL_TIME_POSITION,full_time_position,mapped
2016,h2a_2016.xlsx,,h2a_labor_contractor,absent this year
2016,h2a_2016.xlsx,,housing_city,absent this year
2016,h2a_2016.xlsx,,housing_state,absent this year
2016,h2a_2016.xlsx,,housing_total_occupancy,absent this year
2016,h2a_2016.xlsx,,housing_type,absent this year
2016,h2a_2016.xlsx,JOB_IDNUMBER,job_order_number,mapped
2016,h2a_2016.xlsx,JOB_TITLE,job_title,mapped
2016,h2a_2016.xlsx,,meals_provided,absent this year
2016,h2a_2016.xlsx,NAIC_CODE,naics_id,mapped
2016,h2a_2016.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2016,h2a_2016.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2016,h2a_2016.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2016,h2a_2016.xlsx,,piece_rate_offer,absent this year
2016,h2a_2016.xlsx,,piece_rate_unit,absent this year
2016,h2a_2016.xlsx,PRIMARY_CROP,primary_crop,mapped
2016,h2a_2016.xlsx,CASE_RECEIVED_DATE,received_date,mapped
2016,h2a_2016.xlsx,REQUESTED_START_DATE_OF_NEED,requested_begin_date,mapped
2016,h2a_2016.xlsx,REQUESTED_END_DATE_OF_NEED,requested_end_date,mapped
2016,h2a_2016.xlsx,SOC_CODE,soc_id,mapped
2016,h2a_2016.xlsx,SOC_TITLE,soc_title,mapped
2016,h2a_2016.xlsx,,total_worksite_records,absent this year
2016,h2a_2016.xlsx,ORGANIZATION_FLAG,type_of_employer_application,mapped
2016,h2a_2016.xlsx,VISA_CLASS,visa_class,mapped
2016,h2a_2016.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2016,h2a_2016.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2016,h2a_2016.xlsx,EMP_EXP_NUM_MONTHS,work_experience_months,mapped
2016,h2a_2016.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2016,h2a_2016.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2016,h2a_2016.xlsx,,worksite_address,absent this year
2016,h2a_2016.xlsx,WORKSITE_CITY,worksite_city,mapped
2016,h2a_2016.xlsx,,worksite_county,absent this year
2016,h2a_2016.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2016,h2a_2016.xlsx,WORKSITE_STATE,worksite_state,mapped
2016,h2a_2016.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2016,h2a_2016.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2016,h2a_2016.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2016,h2a_2016.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2016,h2a_2016.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2016,h2a_2016.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2016,h2a_2016.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2016,h2a_2016.xlsx,EMP_EXPERIENCE_REQD,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,HOURLY_WORK_SCHEDULE_AM,,dropped: hourly work schedule
2016,h2a_2016.xlsx,HOURLY_WORK_SCHEDULE_PM,,dropped: hourly work schedule
2016,h2a_2016.xlsx,MAJOR,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,NAME_REQD_TRAINING,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,NUM_MONTHS_TRAINING,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,OTHER_EDU,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2016,h2a_2016.xlsx,PRIMARY/SUB,,dropped: legacy primary/sub application flag
2016,h2a_2016.xlsx,SECOND_DIPLOMA,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,SECOND_DIPLOMA_MAJOR,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2016,h2a_2016.xlsx,SWA_NAME,,dropped: state workforce agency office name
2016,h2a_2016.xlsx,TRAINING_REQ,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,AGENT_POC_EMPLOYER_REP_BY_AGENT,agent_representing_employer,mapped
2017,h2a_2017.xlsx,BASIC_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2017,h2a_2017.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2017,h2a_2017.xlsx,CASE_NUMBER,case_number,mapped
2017,h2a_2017.xlsx,CASE_STATUS,case_status,mapped
2017,h2a_2017.xlsx,,certification_begin_date,absent this year
2017,h2a_2017.xlsx,,certification_end_date,absent this year
2017,h2a_2017.xlsx,DECISION_DATE,decision_date,mapped
2017,h2a_2017.xlsx,EDUCATION_LEVEL,education_level,mapped
2017,h2a_2017.xlsx,,emergency_filing,absent this year
2017,h2a_2017.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2017,h2a_2017.xlsx,EMPLOYER_CITY,employer_city,mapped
2017,h2a_2017.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2017,h2a_2017.xlsx,EMPLOYER_NAME,employer_name,mapped
2017,h2a_2017.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2017,h2a_2017.xlsx,EMPLOYER_STATE,employer_state,mapped
2017,h2a_2017.xlsx,TRADE_NAME_DBA,employer_trade_name,mapped
2017,h2a_2017.xlsx,JOB_START_DATE,employment_begin_date,mapped
2017,h2a_2017.xlsx,JOB_END_DATE,employment_end_date,mapped
2017,h2a_2017.xlsx,,frequency_of_pay,absent this year
2017,h2a_2017.xlsx,FULL_TIME_POSITION,full_time_position,mapped
2017,h2a_2017.xlsx,,h2a_labor_contractor,absent this year
2017,h2a_2017.xlsx,,housing_city,absent this year
2017,h2a_2017.xlsx,,housing_state,absent this year
2017,h2a_2017.xlsx,,housing_total_occupancy,absent this year
2017,h2a_2017.xlsx,,housing_type,absent this year
2017,h2a_2017.xlsx,JOB_IDNUMBER,job_order_number,mapped
2017,h2a_2017.xlsx,JOB_TITLE,job_title,mapped
2017,h2a_2017.xlsx,,meals_provided,absent this year
2017,h2a_2017.xlsx,NAICS_CODE,naics_id,mapped
2017,h2a_2017.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2017,h2a_2017.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2017,h2a_2017.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2017,h2a_2017.xlsx,,piece_rate_offer,absent this year
2017,h2a_2017.xlsx,,piece_rate_unit,absent this year
2017,h2a_2017.xlsx,PRIMARY_CROP,primary_crop,mapped
2017,h2a_2017.xlsx,CASE_RECEIVED_DATE,received_date,mapped
2017,h2a_2017.xlsx,REQUESTED_START_DATE_OF_NEED,requested_begin_date,mapped
2017,h2a_2017.xlsx,REQUESTED_END_DATE_OF_NEED,requested_end_date,mapped
2017,h2a_2017.xlsx,SOC_CODE,soc_id,mapped
2017,h2a_2017.xlsx,SOC_TITLE,soc_title,mapped
2017,h2a_2017.xlsx,,total_worksite_records,absent this year
2017,h2a_2017.xlsx,ORGANIZATION_FLAG,type_of_employer_application,mapped
2017,h2a_2017.xlsx,VISA_CLASS,visa_class,mapped
2017,h2a_2017.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2017,h2a_2017.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2017,h2a_2017.xlsx,EMP_EXP_NUM_MONTHS,work_experience_months,mapped
2017,h2a_2017.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2017,h2a_2017.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2017,h2a_2017.xlsx,,worksite_address,absent this year
2017,h2a_2017.xlsx,WORKSITE_CITY,worksite_city,mapped
2017,h2a_2017.xlsx,WORKSITE_COUNTY,worksite_county,mapped
2017,h2a_2017.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2017,h2a_2017.xlsx,WORKSITE_STATE,worksite_state,mapped
2017,h2a_2017.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2017,h2a_2017.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2017,h2a_2017.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2017,h2a_2017.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2017,h2a_2017.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2017,h2a_2017.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2017,h2a_2017.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2017,h2a_2017.xlsx,EMP_EXPERIENCE_REQD,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,HOURLY_WORK_SCHEDULE_AM,,dropped: hourly work schedule
2017,h2a_2017.xlsx,HOURLY_WORK_SCHEDULE_PM,,dropped: hourly work schedule
2017,h2a_2017.xlsx,MAJOR,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,NAME_REQD_TRAINING,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,NUM_MONTHS_TRAINING,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,OTHER_EDU,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2017,h2a_2017.xlsx,PRIMARY/SUB,,dropped: legacy primary/sub application flag
2017,h2a_2017.xlsx,SECOND_DIPLOMA,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,SECOND_DIPLOMA_MAJOR,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2017,h2a_2017.xlsx,SWA_NAME,,dropped: state workforce agency office name
2017,h2a_2017.xlsx,TRAINING_REQ,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,AGENT_POC_EMPLOYER_REP_BY_AGENT,agent_representing_employer,mapped
2018,h2a_2018.xlsx,BASIC_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2018,h2a_2018.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2018,h2a_2018.xlsx,CASE_NO,case_number,mapped
2018,h2a_2018.xlsx,CASE_STATUS,case_status,mapped
2018,h2a_2018.xlsx,,certification_begin_date,absent this year
2018,h2a_2018.xlsx,,certification_end_date,absent this year
2018,h2a_2018.xlsx,DECISION_DATE,decision_date,mapped
2018,h2a_2018.xlsx,EDUCATION_LEVEL,education_level,mapped
2018,h2a_2018.xlsx,,emergency_filing,absent this year
2018,h2a_2018.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2018,h2a_2018.xlsx,EMPLOYER_CITY,employer_city,mapped
2018,h2a_2018.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2018,h2a_2018.xlsx,EMPLOYER_NAME,employer_name,mapped
2018,h2a_2018.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2018,h2a_2018.xlsx,EMPLOYER_STATE,employer_state,mapped
2018,h2a_2018.xlsx,TRADE_NAME_DBA,employer_trade_name,mapped
2018,h2a_2018.xlsx,JOB_START_DATE,employment_begin_date,mapped
2018,h2a_2018.xlsx,JOB_END_DATE,employment_end_date,mapped
2018,h2a_2018.xlsx,,frequency_of_pay,absent this year
2018,h2a_2018.xlsx,FULL_TIME,full_time_position,mapped
2018,h2a_2018.xlsx,,h2a_labor_contractor,absent this year
2018,h2a_2018.xlsx,,housing_city,absent this year
2018,h2a_2018.xlsx,,housing_state,absent this year
2018,h2a_2018.xlsx,,housing_total_occupancy,absent this year
2018,h2a_2018.xlsx,,housing_type,absent this year
2018,h2a_2018.xlsx,JOB_IDNUMBER,job_order_number,mapped
2018,h2a_2018.xlsx,JOB_TITLE,job_title,mapped
2018,h2a_2018.xlsx,,meals_provided,absent this year
2018,h2a_2018.xlsx,NAICS_CODE,naics_id,mapped
2018,h2a_2018.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2018,h2a_2018.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2018,h2a_2018.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2018,h2a_2018.xlsx,,piece_rate_offer,absent this year
2018,h2a_2018.xlsx,,piece_rate_unit,absent this year
2018,h2a_2018.xlsx,PRIMARY_CROP,primary_crop,mapped
2018,h2a_2018.xlsx,CASE_RECEIVED_DATE,received_date,mapped
2018,h2a_2018.xlsx,REQUESTED_START_DATE_OF_NEED,requested_begin_date,mapped
2018,h2a_2018.xlsx,REQUESTED_END_DATE_OF_NEED,requested_end_date,mapped
2018,h2a_2018.xlsx,SOC_CODE,soc_id,mapped
2018,h2a_2018.xlsx,SOC_TITLE,soc_title,mapped
2018,h2a_2018.xlsx,,total_worksite_records,absent this year
2018,h2a_2018.xlsx,ORGANIZATION_FLAG,type_of_employer_application,mapped
2018,h2a_2018.xlsx,VISA_CLASS,visa_class,mapped
2018,h2a_2018.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2018,h2a_2018.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2018,h2a_2018.xlsx,EMP_EXP_NUM_MONTHS,work_experience_months,mapped
2018,h2a_2018.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
2018,h2a_2018.xlsx,NBR_WORKERS_REQUESTED,workers_requested,mapped
2018,h2a_2018.xlsx,,worksite_address,absent this year
2018,h2a_2018.xlsx,WORKSITE_CITY,worksite_city,mapped
2018,h2a_2018.xlsx,WORKSITE_COUNTY,worksite_county,mapped
2018,h2a_2018.xlsx,WORKSITE_POSTAL_CODE,worksite_postal_code,mapped
2018,h2a_2018.xlsx,WORKSITE_STATE,worksite_state,mapped
2018,h2a_2018.xlsx,AGENT_ATTORNEY_CITY,,dropped: attorney/agent personal details
2018,h2a_2018.xlsx,AGENT_ATTORNEY_NAME,,dropped: attorney/agent personal details
2018,h2a_2018.xlsx,AGENT_ATTORNEY_STATE,,dropped: attorney/agent personal details
2018,h2a_2018.xlsx,EMPLOYER_ADDRESS2,,dropped: secondary worksite/wage block (primary worksite only)
2018,h2a_2018.xlsx,EMPLOYER_PHONE,,dropped: phone / employer identifier
2018,h2a_2018.xlsx,EMPLOYER_PHONE_EXT,,dropped: phone / employer identifier
2018,h2a_2018.xlsx,EMPLOYER_PROVINCE,,dropped: non-US employer province
2018,h2a_2018.xlsx,EMP_EXPERIENCE_REQD,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,HOURLY_WORK_SCHEDULE_AM,,dropped: hourly work schedule
2018,h2a_2018.xlsx,HOURLY_WORK_SCHEDULE_PM,,dropped: hourly work schedule
2018,h2a_2018.xlsx,MAJOR,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,NAME_REQD_TRAINING,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,NUM_MONTHS_TRAINING,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,OTHER_EDU,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,OTHER_WORKSITE_LOCATION,,dropped: free-text secondary worksite note
2018,h2a_2018.xlsx,PRIMARY_SUB,,dropped: legacy primary/sub application flag
2018,h2a_2018.xlsx,SECOND_DIPLOMA,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,SECOND_DIPLOMA_MAJOR,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,SUPERVISE_HOW_MANY,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,SUPERVISE_OTHER_EMP,,dropped: H-2 job-condition detail
2018,h2a_2018.xlsx,SWA_NAME,,dropped: state workforce agency office name
2018,h2a_2018.xlsx,TRAINING_REQ,,dropped: H-2 job-condition detail
2019,h2a_2019.xlsx,EMPLOYER_REP_BY_AGENT,agent_representing_employer,mapped
2019,h2a_2019.xlsx,BASIC_NUMBER_OF_HOURS,anticipated_number_of_hours,mapped
2019,h2a_2019.xlsx,LAWFIRM_NAME,attorney_law_firm_name,mapped
2019,h2a_2019.xlsx,CASE_NUMBER,case_number,mapped
2019,h2a_2019.xlsx,CASE_STATUS,case_status,mapped
2019,h2a_2019.xlsx,,certification_begin_date,absent this year
2019,h2a_2019.xlsx,,certification_end_date,absent this year
2019,h2a_2019.xlsx,DECISION_DATE,decision_date,mapped
2019,h2a_2019.xlsx,EDUCATION_LEVEL,education_level,mapped
2019,h2a_2019.xlsx,,emergency_filing,absent this year
2019,h2a_2019.xlsx,EMPLOYER_ADDRESS1,employer_address,mapped
2019,h2a_2019.xlsx,EMPLOYER_CITY,employer_city,mapped
2019,h2a_2019.xlsx,EMPLOYER_COUNTRY,employer_country,mapped
2019,h2a_2019.xlsx,EMPLOYER_NAME,employer_name,mapped
2019,h2a_2019.xlsx,EMPLOYER_POSTAL_CODE,employer_postal_code,mapped
2019,h2a_2019.xlsx,EMPLOYER_STATE,employer_state,mapped
2019,h2a_2019.xlsx,TRADE_NAME_DBA,employer_trade_name,mapped
2019,h2a_2019.xlsx,JOB_START_DATE,employment_begin_date,mapped
2019,h2a_2019.xlsx,JOB_END_DATE,employment_end_date,mapped
2019,h2a_2019.xlsx,,frequency_of_pay,absent this year
2019,h2a_2019.xlsx,FULL_TIME_POSITION,full_time_position,mapped
2019,h2a_2019.xlsx,,h2a_labor_contractor,absent this year
2019,h2a_2019.xlsx,,housing_city,absent this year
2019,h2a_2019.xlsx,,housing_state,absent this year
2019,h2a_2019.xlsx,,housing_total_occupancy,absent this year
2019,h2a_2019.xlsx,,housing_type,absent this year
2019,h2a_2019.xlsx,JOB_IDNUMBER,job_order_number,mapped
2019,h2a_2019.xlsx,JOB_TITLE,job_title,mapped
2019,h2a_2019.xlsx,,meals_provided,absent this year
2019,h2a_2019.xlsx,NAICS_CODE,naics_id,mapped
2019,h2a_2019.xlsx,NATURE_OF_TEMPORARY_NEED,nature_of_temporary_need,mapped
2019,h2a_2019.xlsx,OVERTIME_RATE_FROM,overtime_rate_from,mapped
2019,h2a_2019.xlsx,OVERTIME_RATE_TO,overtime_rate_to,mapped
2019,h2a_2019.xlsx,,piece_rate_offer,absent this year
2019,h2a_2019.xlsx,,piece_rate_unit,absent this year
2019,h2a_2019.xlsx,PRIMARY_CROP,primary_crop,mapped
2019,h2a_2019.xlsx,CASE_RECEIVED_DATE,received_date,mapped
2019,h2a_2019.xlsx,REQUESTED_START_DATE_OF_NEED,requested_begin_date,mapped
2019,h2a_2019.xlsx,REQUESTED_END_DATE_OF_NEED,requested_end_date,mapped
2019,h2a_2019.xlsx,SOC_CODE,soc_id,mapped
2019,h2a_2019.xlsx,SOC_TITLE,soc_title,mapped
2019,h2a_2019.xlsx,,total_worksite_records,absent this year
2019,h2a_2019.xlsx,ORGANIZATION_FLAG,type_of_employer_application,mapped
2019,h2a_2019.xlsx,VISA_CLASS,visa_class,mapped
2019,h2a_2019.xlsx,BASIC_RATE_OF_PAY,wage_offered_from,mapped
2019,h2a_2019.xlsx,BASIC_UNIT_OF_PAY,wage_unit_of_pay,mapped
2019,h2a_2019.xlsx,EMP_EXP_NUM_MONTHS,work_experience_months,mapped
2019,h2a_2019.xlsx,NBR_WORKERS_CERTIFIED,workers_certified,mapped
