name,bigquery_type,description_pt,description_en,description_es,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations_pt,observations_en,observations_es,original_name
total_initial_charity_care_charges,FLOAT64,Obrigação inicial total dos pacientes aprovados para atendimento filantrópico,Total initial obligation of patients approved for charity care,Obligación inicial total de los pacientes aprobados para atención de caridad,2011(1)2026,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02000 column 00300; worksheet S100001 line 02000 column 00300. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02000 column 00300; worksheet S100001 line 02000 column 00300. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02000 column 00300; worksheet S100001 line 02000 column 00300. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only",@total_initial_charity_care_charges
charity_care_partial_payments,FLOAT64,Pagamentos parciais de pacientes aprovados para atendimento filantrópico,Partial payments by patients approved for charity care,Pagos parciales de pacientes aprobados para atención de caridad,2011(1)2025,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02200 column 00300; worksheet S100001 line 02200 column 00300. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02200 column 00300; worksheet S100001 line 02200 column 00300. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02200 column 00300; worksheet S100001 line 02200 column 00300. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only",@charity_care_partial_payments
cost_of_initial_charity_care,FLOAT64,Custo dos pacientes aprovados para atendimento filantrópico e descontos a não segurados,Cost of patients approved for charity care and uninsured discounts,Costo de los pacientes aprobados para atención de caridad y descuentos a no asegurados,2011(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02100 column 00300; worksheet S100001 line 02100 column 00300. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02100 column 00300; worksheet S100001 line 02100 column 00300. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02100 column 00300; worksheet S100001 line 02100 column 00300. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,@cost_of_initial_charity_care
cost_of_charity_care,FLOAT64,Custo do atendimento filantrópico,Cost of charity care,Costo de la atención de caridad,2011(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02300 column 00300; worksheet S100001 line 02300 column 00300. Mapping published by asacarny. Collected on CMS Form 2552-10 only,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02300 column 00300; worksheet S100001 line 02300 column 00300. Mapping published by asacarny. Collected on CMS Form 2552-10 only,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02300 column 00300; worksheet S100001 line 02300 column 00300. Mapping published by asacarny. Collected on CMS Form 2552-10 only,@cost_of_charity_care
total_bad_debt_expense,FLOAT64,Despesa total com créditos incobráveis,Total bad debt expense,Gasto total por deudas incobrables,2011(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02600 column 00100; worksheet S100001 line 02600 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02600 column 00100; worksheet S100001 line 02600 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02600 column 00100; worksheet S100001 line 02600 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,@total_bad_debt_expense
medicare_reimbursable_bad_debt,FLOAT64,Créditos incobráveis reembolsáveis pelo Medicare,Medicare reimbursable bad debt,Deudas incobrables reembolsables por Medicare,2011(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02700 column 00100; worksheet S100001 line 02700 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02700 column 00100; worksheet S100001 line 02700 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02700 column 00100; worksheet S100001 line 02700 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,@medicare_reimbursable_bad_debt
non_medicare_bad_debt_expense,FLOAT64,Despesa com créditos incobráveis não Medicare,Non-Medicare bad debt expense,Gasto por deudas incobrables no Medicare,2011(1)2026,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02800 column 00100; worksheet S100001 line 02800 column 00100. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02800 column 00100; worksheet S100001 line 02800 column 00100. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only","Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02800 column 00100; worksheet S100001 line 02800 column 00100. Mapping published by asacarny, imccart. Collected on CMS Form 2552-10 only",@non_medicare_bad_debt_expense
non_reimbursable_bad_debt_cost,FLOAT64,Custo de créditos incobráveis não Medicare e Medicare não reembolsáveis,Cost of non-Medicare and non-reimbursable Medicare bad debt expense,Costo de deudas incobrables no Medicare y Medicare no reembolsables,2011(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02900 column 00100; worksheet S100001 line 02900 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02900 column 00100; worksheet S100001 line 02900 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 02900 column 00100; worksheet S100001 line 02900 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only. asacarny maps this cell but leaves it disabled by default; it is published here as filed and should be checked before use,@non_reimbursable_bad_debt_cost
cost_of_uncompensated_care,FLOAT64,Custo do atendimento não remunerado,Cost of uncompensated care,Costo de la atención no remunerada,2011(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 03000 column 00100; worksheet S100001 line 03000 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 03000 column 00100; worksheet S100001 line 03000 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only,Read from the numeric value of CMS Form 2552-10: worksheet S100000 line 03000 column 00100; worksheet S100001 line 03000 column 00100. Mapping published by asacarny. Collected on CMS Form 2552-10 only,@cost_of_uncompensated_care
beds_adult_pediatric,FLOAT64,Leitos na unidade de cuidados de rotina de adultos e pediatria,Beds in the adults and pediatrics routine care unit,Camas en la unidad de cuidados de rutina de adultos y pediatría,,no,,bed,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00200. CMS Form 2552-96: worksheet S300001 line 00100 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00200. CMS Form 2552-96: worksheet S300001 line 00100 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00200. CMS Form 2552-96: worksheet S300001 line 00100 column 0100. Mapping published by asacarny,@beds_adult_pediatric
available_bed_days_adult_pediatric,FLOAT64,"Leitos-dia disponíveis no período do relatório, adultos e pediatria","Bed days available in the reporting period, adults and pediatrics","Camas-día disponibles en el período del informe, adultos y pediatría",,no,,bed_day,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00300. CMS Form 2552-96: worksheet S300001 line 00100 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00300. CMS Form 2552-96: worksheet S300001 line 00100 column 0200. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00300. CMS Form 2552-96: worksheet S300001 line 00100 column 0200. Mapping published by asacarny,@available_bed_days_adult_pediatric
inpatient_bed_days_adult_pediatric,FLOAT64,"Leitos-dia de internação utilizados, adultos e pediatria","Inpatient bed days utilized, adults and pediatrics","Camas-día de hospitalización utilizadas, adultos y pediatría",,no,,bed_day,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00800. CMS Form 2552-96: worksheet S300001 line 00100 column 0600. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00800. CMS Form 2552-96: worksheet S300001 line 00100 column 0600. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 00800. CMS Form 2552-96: worksheet S300001 line 00100 column 0600. Mapping published by asacarny,@inpatient_bed_days_adult_pediatric
discharges_adult_pediatric,FLOAT64,"Total de altas de internação, adultos e pediatria","Total inpatient discharges, adults and pediatrics","Total de altas de hospitalización, adultos y pediatría",,no,,discharge,no,"Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01500. CMS Form 2552-96: worksheet S300001 line 00100 column 1500. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01500. CMS Form 2552-96: worksheet S300001 line 00100 column 1500. Mapping published by asacarny, imccart","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01500. CMS Form 2552-96: worksheet S300001 line 00100 column 1500. Mapping published by asacarny, imccart",@discharges_adult_pediatric
discharges_medicare_adult_pediatric,FLOAT64,"Altas de internação do Medicare (Título XVIII), adultos e pediatria","Medicare (Title XVIII) inpatient discharges, adults and pediatrics","Altas de hospitalización de Medicare (Título XVIII), adultos y pediatría",,no,,discharge,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01300. CMS Form 2552-96: worksheet S300001 line 00100 column 1300. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01300. CMS Form 2552-96: worksheet S300001 line 00100 column 1300. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01300. CMS Form 2552-96: worksheet S300001 line 00100 column 1300. Mapping published by imccart,@discharges_medicare_adult_pediatric
discharges_medicaid_adult_pediatric,FLOAT64,"Altas de internação do Medicaid (Título XIX), adultos e pediatria","Medicaid (Title XIX) inpatient discharges, adults and pediatrics","Altas de hospitalización de Medicaid (Título XIX), adultos y pediatría",,no,,discharge,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01400. CMS Form 2552-96: worksheet S300001 line 00100 column 1400. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01400. CMS Form 2552-96: worksheet S300001 line 00100 column 1400. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00100 column 01400. CMS Form 2552-96: worksheet S300001 line 00100 column 1400. Mapping published by imccart,@discharges_medicaid_adult_pediatric
beds_total_adult_pediatric_swing,FLOAT64,"Total de leitos de adultos e pediatria, incluindo leitos flexíveis",Total adults and pediatrics beds including swing beds,"Total de camas de adultos y pediatría, incluidas las camas flexibles",,no,,bed,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00700 column 00200. CMS Form 2552-96: worksheet S300001 line 00500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00700 column 00200. CMS Form 2552-96: worksheet S300001 line 00500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00700 column 00200. CMS Form 2552-96: worksheet S300001 line 00500 column 0100. Mapping published by asacarny,@beds_total_adult_pediatric_swing
beds_intensive_care_unit,FLOAT64,"Leitos de unidade de terapia intensiva, somados sobre as linhas subscritas","Intensive care unit beds, summed over the subscripted lines","Camas de unidad de cuidados intensivos, sumadas sobre las líneas subscritas",,no,,bed,no,"Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00800-00899 column 00200. CMS Form 2552-96: worksheet S300001 line 02600-02619 column 0100. Mapping published by asacarny, cms","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00800-00899 column 00200. CMS Form 2552-96: worksheet S300001 line 02600-02619 column 0100. Mapping published by asacarny, cms","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00800-00899 column 00200. CMS Form 2552-96: worksheet S300001 line 02600-02619 column 0100. Mapping published by asacarny, cms",@beds_intensive_care_unit
beds_coronary_care_unit,FLOAT64,"Leitos de unidade coronariana, somados sobre as linhas subscritas","Coronary care unit beds, summed over the subscripted lines","Camas de unidad coronaria, sumadas sobre las líneas subscritas",1996(1)2025,no,,bed,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00900-00999 column 00200. CMS Form 2552-96: worksheet S300001 line 02700-02719 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00900-00999 column 00200. CMS Form 2552-96: worksheet S300001 line 02700-02719 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 00900-00999 column 00200. CMS Form 2552-96: worksheet S300001 line 02700-02719 column 0100. Mapping published by asacarny,@beds_coronary_care_unit
beds_burn_intensive_care_unit,FLOAT64,"Leitos de UTI de queimados, somados sobre as linhas subscritas","Burn intensive care unit beds, summed over the subscripted lines","Camas de UCI de quemados, sumadas sobre las líneas subscritas",1996(1)2025,no,,bed,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01000-01099 column 00200. CMS Form 2552-96: worksheet S300001 line 02800-02819 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01000-01099 column 00200. CMS Form 2552-96: worksheet S300001 line 02800-02819 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01000-01099 column 00200. CMS Form 2552-96: worksheet S300001 line 02800-02819 column 0100. Mapping published by asacarny,@beds_burn_intensive_care_unit
beds_surgical_intensive_care_unit,FLOAT64,"Leitos de UTI cirúrgica, somados sobre as linhas subscritas","Surgical intensive care unit beds, summed over the subscripted lines","Camas de UCI quirúrgica, sumadas sobre las líneas subscritas",1996(1)2025,no,,bed,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01100-01199 column 00200. CMS Form 2552-96: worksheet S300001 line 02900-02919 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01100-01199 column 00200. CMS Form 2552-96: worksheet S300001 line 02900-02919 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01100-01199 column 00200. CMS Form 2552-96: worksheet S300001 line 02900-02919 column 0100. Mapping published by asacarny,@beds_surgical_intensive_care_unit
beds_other_special_care,FLOAT64,"Leitos de outras unidades de cuidados especiais, somados sobre as linhas subscritas","Other special care unit beds, summed over the subscripted lines","Camas de otras unidades de cuidados especiales, sumadas sobre las líneas subscritas",1996(1)2025,no,,bed,no,"Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01200-01299 column 00200. CMS Form 2552-96: worksheet S300001 line 02040-02059 column 0100; worksheet S300001 line 02060-02079 column 0100; worksheet S300001 line 02080-02099 column 0100; worksheet S300001 line 02120-02139 column 0100; worksheet S300001 line 02140-02159 column 0100; worksheet S300001 line 02180-02199 column 0100. Mapping published by asacarny. Under CMS Form 2552-96 these cost centres are cost-center coded and occupy six disjoint line runs, all six of which are summed","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01200-01299 column 00200. CMS Form 2552-96: worksheet S300001 line 02040-02059 column 0100; worksheet S300001 line 02060-02079 column 0100; worksheet S300001 line 02080-02099 column 0100; worksheet S300001 line 02120-02139 column 0100; worksheet S300001 line 02140-02159 column 0100; worksheet S300001 line 02180-02199 column 0100. Mapping published by asacarny. Under CMS Form 2552-96 these cost centres are cost-center coded and occupy six disjoint line runs, all six of which are summed","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01200-01299 column 00200. CMS Form 2552-96: worksheet S300001 line 02040-02059 column 0100; worksheet S300001 line 02060-02079 column 0100; worksheet S300001 line 02080-02099 column 0100; worksheet S300001 line 02120-02139 column 0100; worksheet S300001 line 02140-02159 column 0100; worksheet S300001 line 02180-02199 column 0100. Mapping published by asacarny. Under CMS Form 2552-96 these cost centres are cost-center coded and occupy six disjoint line runs, all six of which are summed",@beds_other_special_care
beds_total,FLOAT64,"Total de leitos hospitalares, incluindo leitos flexíveis e de cuidados especiais","Total hospital beds, including swing and special care beds","Total de camas hospitalarias, incluidas las flexibles y de cuidados especiales",,no,,bed,no,"Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01400 column 00200. CMS Form 2552-96: worksheet S300001 line 01200 column 0100. Mapping published by asacarny, imccart, cms. CMS names this cell explicitly in HOSP2010_README.txt as the number of hospital beds: Worksheet S-3 Part I, line 14, column 2","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01400 column 00200. CMS Form 2552-96: worksheet S300001 line 01200 column 0100. Mapping published by asacarny, imccart, cms. CMS names this cell explicitly in HOSP2010_README.txt as the number of hospital beds: Worksheet S-3 Part I, line 14, column 2","Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 01400 column 00200. CMS Form 2552-96: worksheet S300001 line 01200 column 0100. Mapping published by asacarny, imccart, cms. CMS names this cell explicitly in HOSP2010_README.txt as the number of hospital beds: Worksheet S-3 Part I, line 14, column 2",@beds_total
beds_grand_total,FLOAT64,"Total geral de leitos, incluindo subprovedores, enfermagem especializada e hospice","Grand total beds, including subprovider, skilled nursing and hospice units","Total general de camas, incluidos subproveedores, enfermería especializada y hospicio",,no,,bed,no,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 02700 column 00200. CMS Form 2552-96: worksheet S300001 line 02500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 02700 column 00200. CMS Form 2552-96: worksheet S300001 line 02500 column 0100. Mapping published by asacarny,Read from the numeric value of CMS Form 2552-10: worksheet S300001 line 02700 column 00200. CMS Form 2552-96: worksheet S300001 line 02500 column 0100. Mapping published by asacarny,@beds_grand_total
cash,FLOAT64,Caixa e bancos,Cash on hand and in banks,Efectivo en caja y bancos,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 00100 column 00100. CMS Form 2552-96: worksheet G000000 line 00100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 00100 column 00100. CMS Form 2552-96: worksheet G000000 line 00100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 00100 column 00100. CMS Form 2552-96: worksheet G000000 line 00100 column 0100. Mapping published by imccart,@cash
total_current_assets,FLOAT64,Ativo circulante total,Total current assets,Activo corriente total,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 01100 column 00100. CMS Form 2552-96: worksheet G000000 line 01100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 01100 column 00100. CMS Form 2552-96: worksheet G000000 line 01100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 01100 column 00100. CMS Form 2552-96: worksheet G000000 line 01100 column 0100. Mapping published by imccart,@total_current_assets
total_fixed_assets,FLOAT64,Ativo imobilizado total,Total fixed assets,Activo fijo total,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 03000 column 00100. CMS Form 2552-96: worksheet G000000 line 02100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 03000 column 00100. CMS Form 2552-96: worksheet G000000 line 02100 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 03000 column 00100. CMS Form 2552-96: worksheet G000000 line 02100 column 0100. Mapping published by imccart,@total_fixed_assets
total_current_liabilities,FLOAT64,Passivo circulante total,Total current liabilities,Pasivo corriente total,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 04500 column 00100. CMS Form 2552-96: worksheet G000000 line 03600 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 04500 column 00100. CMS Form 2552-96: worksheet G000000 line 03600 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 04500 column 00100. CMS Form 2552-96: worksheet G000000 line 03600 column 0100. Mapping published by imccart,@total_current_liabilities
accumulated_depreciation,FLOAT64,"Depreciação acumulada, somada sobre as linhas de classes de ativos","Accumulated depreciation, summed over the asset class lines","Depreciación acumulada, sumada sobre las líneas de clases de activos",,no,,usd,no,"Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 01400 column 00100; worksheet G000000 line 01600 column 00100; worksheet G000000 line 01800 column 00100; worksheet G000000 line 02000 column 00100; worksheet G000000 line 02200 column 00100; worksheet G000000 line 02400 column 00100; worksheet G000000 line 02600 column 00100; worksheet G000000 line 02800 column 00100. CMS Form 2552-96: worksheet G000000 line 01301 column 0100; worksheet G000000 line 01401 column 0100; worksheet G000000 line 01501 column 0100; worksheet G000000 line 01601 column 0100; worksheet G000000 line 01701 column 0100; worksheet G000000 line 01801 column 0100; worksheet G000000 line 01901 column 0100. Mapping published by imccart. Summed over land improvements, buildings, leasehold improvements, fixed equipment, automobiles, major and minor movable equipment, and (2552-10 only) health information technology. Each line is taken as an absolute value first, following imccart: the worksheet expects positive entries and a minority of filers sign them negative","Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 01400 column 00100; worksheet G000000 line 01600 column 00100; worksheet G000000 line 01800 column 00100; worksheet G000000 line 02000 column 00100; worksheet G000000 line 02200 column 00100; worksheet G000000 line 02400 column 00100; worksheet G000000 line 02600 column 00100; worksheet G000000 line 02800 column 00100. CMS Form 2552-96: worksheet G000000 line 01301 column 0100; worksheet G000000 line 01401 column 0100; worksheet G000000 line 01501 column 0100; worksheet G000000 line 01601 column 0100; worksheet G000000 line 01701 column 0100; worksheet G000000 line 01801 column 0100; worksheet G000000 line 01901 column 0100. Mapping published by imccart. Summed over land improvements, buildings, leasehold improvements, fixed equipment, automobiles, major and minor movable equipment, and (2552-10 only) health information technology. Each line is taken as an absolute value first, following imccart: the worksheet expects positive entries and a minority of filers sign them negative","Read from the numeric value of CMS Form 2552-10: worksheet G000000 line 01400 column 00100; worksheet G000000 line 01600 column 00100; worksheet G000000 line 01800 column 00100; worksheet G000000 line 02000 column 00100; worksheet G000000 line 02200 column 00100; worksheet G000000 line 02400 column 00100; worksheet G000000 line 02600 column 00100; worksheet G000000 line 02800 column 00100. CMS Form 2552-96: worksheet G000000 line 01301 column 0100; worksheet G000000 line 01401 column 0100; worksheet G000000 line 01501 column 0100; worksheet G000000 line 01601 column 0100; worksheet G000000 line 01701 column 0100; worksheet G000000 line 01801 column 0100; worksheet G000000 line 01901 column 0100. Mapping published by imccart. Summed over land improvements, buildings, leasehold improvements, fixed equipment, automobiles, major and minor movable equipment, and (2552-10 only) health information technology. Each line is taken as an absolute value first, following imccart: the worksheet expects positive entries and a minority of filers sign them negative",@accumulated_depreciation
new_capital_assets,FLOAT64,Aquisições de ativos de capital no período do relatório,Acquisitions of capital assets in the reporting period,Adquisiciones de activos de capital en el período del informe,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet A700001 line 01000 column 00200. CMS Form 2552-96: worksheet A700002 line 00900 column 0200. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet A700001 line 01000 column 00200. CMS Form 2552-96: worksheet A700002 line 00900 column 0200. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet A700001 line 01000 column 00200. CMS Form 2552-96: worksheet A700002 line 00900 column 0200. Mapping published by imccart,@new_capital_assets
total_medicare_payment,FLOAT64,Pagamento total do Medicare por serviços hospitalares de internação,Total Medicare payment for inpatient hospital services,Pago total de Medicare por servicios hospitalarios de hospitalización,,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 05900 column 00100. CMS Form 2552-96: worksheet E00A18A line 01600 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 05900 column 00100. CMS Form 2552-96: worksheet E00A18A line 01600 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 05900 column 00100. CMS Form 2552-96: worksheet E00A18A line 01600 column 0100. Mapping published by imccart,@total_medicare_payment
secondary_medicare_payment,FLOAT64,Pagamento do Medicare como pagador secundário,Medicare secondary payer payment,Pago de Medicare como pagador secundario,1996(1)2025,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 06000 column 00100. CMS Form 2552-96: worksheet E00A18A line 01700 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 06000 column 00100. CMS Form 2552-96: worksheet E00A18A line 01700 column 0100. Mapping published by imccart,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 06000 column 00100. CMS Form 2552-96: worksheet E00A18A line 01700 column 0100. Mapping published by imccart,@secondary_medicare_payment
value_based_purchasing_adjustment,FLOAT64,Ajuste de pagamento do programa Hospital Value-Based Purchasing,Hospital Value-Based Purchasing payment adjustment,Ajuste de pago del programa Hospital Value-Based Purchasing,2012(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 07093 column 00100. Mapping published by imccart. Collected on CMS Form 2552-10 only; the programme began in FY2013,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 07093 column 00100. Mapping published by imccart. Collected on CMS Form 2552-10 only; the programme began in FY2013,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 07093 column 00100. Mapping published by imccart. Collected on CMS Form 2552-10 only; the programme began in FY2013,@value_based_purchasing_adjustment
readmissions_reduction_adjustment,FLOAT64,Ajuste de pagamento do programa Hospital Readmissions Reduction,Hospital Readmissions Reduction Program payment adjustment,Ajuste de pago del programa Hospital Readmissions Reduction,2012(1)2026,no,,usd,no,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 07094 column 00100. Mapping published by imccart. Collected on CMS Form 2552-10 only; the programme began in FY2013,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 07094 column 00100. Mapping published by imccart. Collected on CMS Form 2552-10 only; the programme began in FY2013,Read from the numeric value of CMS Form 2552-10: worksheet E00A18A line 07094 column 00100. Mapping published by imccart. Collected on CMS Form 2552-10 only; the programme began in FY2013,@readmissions_reduction_adjustment
